Time (s): 0
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00069
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.0007
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00071
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00072
96	pip2: 1. 
998	trans: 1. 
496	ap2: 1. 
2	pip2: 1. ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00073
96	pip2: 1. 
997	trans: 1. 
496	ap2: 1. 
1	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00074
96	pip2: 1. 
997	trans: 1. 
496	ap2: 1. 
1	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00075
96	pip2: 1. 
997	trans: 1. 
496	ap2: 1. 
1	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00076
96	pip2: 1. 
997	trans: 1. 
496	ap2: 1. 
1	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00077
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00078
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00079
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.0008
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00081
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00082
95	pip2: 1. 
997	trans: 1. 
495	ap2: 1. 
2	pip2: 1. ap2: 1. 
3	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00083
95	pip2: 1. 
996	trans: 1. 
495	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00084
95	pip2: 1. 
996	trans: 1. 
495	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00085
95	pip2: 1. 
996	trans: 1. 
495	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00086
94	pip2: 1. 
996	trans: 1. 
494	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00087
94	pip2: 1. 
996	trans: 1. 
494	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00088
94	pip2: 1. 
996	trans: 1. 
494	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00089
94	pip2: 1. 
996	trans: 1. 
494	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0009
94	pip2: 1. 
996	trans: 1. 
494	ap2: 1. 
4	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00091
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00092
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00093
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00094
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00095
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00096
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00097
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00098
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00099
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.001
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00101
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00102
94	pip2: 1. 
995	trans: 1. 
494	ap2: 1. 
5	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00103
94	pip2: 1. 
994	trans: 1. 
494	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00104
94	pip2: 1. 
994	trans: 1. 
494	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00105
94	pip2: 1. 
994	trans: 1. 
494	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00106
94	pip2: 1. 
994	trans: 1. 
494	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00107
94	pip2: 1. 
994	trans: 1. 
494	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00108
93	pip2: 1. 
994	trans: 1. 
493	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00109
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0011
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00111
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00112
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00113
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00114
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00115
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00116
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00117
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00118
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00119
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0012
92	pip2: 1. 
994	trans: 1. 
492	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00121
91	pip2: 1. 
994	trans: 1. 
491	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
3	pip2: 1. ap2: 1. 
Time (s): 0.00122
91	pip2: 1. 
994	trans: 1. 
491	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
3	pip2: 1. ap2: 1. 
Time (s): 0.00123
90	pip2: 1. 
994	trans: 1. 
490	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00124
90	pip2: 1. 
994	trans: 1. 
490	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00125
90	pip2: 1. 
994	trans: 1. 
490	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00126
90	pip2: 1. 
994	trans: 1. 
490	ap2: 1. 
6	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00127
88	pip2: 1. 
991	trans: 1. 
488	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
3	pip2: 1. ap2: 1. 
Time (s): 0.00128
87	pip2: 1. 
991	trans: 1. 
487	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00129
87	pip2: 1. 
991	trans: 1. 
487	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.0013
86	pip2: 1. 
991	trans: 1. 
486	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
5	pip2: 1. ap2: 1. 
Time (s): 0.00131
86	pip2: 1. 
991	trans: 1. 
486	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
5	pip2: 1. ap2: 1. 
Time (s): 0.00132
86	pip2: 1. 
991	trans: 1. 
486	ap2: 1. 
9	pip2: 1. ap2: 1. trans: 1. 
5	pip2: 1. ap2: 1. 
Time (s): 0.00133
86	pip2: 1. 
990	trans: 1. 
486	ap2: 1. 
10	pip2: 1. ap2: 1. trans: 1. 
4	pip2: 1. ap2: 1. 
Time (s): 0.00134
86	pip2: 1. 
989	trans: 1. 
486	ap2: 1. 
11	pip2: 1. ap2: 1. trans: 1. 
3	pip2: 1. ap2: 1. 
Time (s): 0.00135
86	pip2: 1. 
989	trans: 1. 
486	ap2: 1. 
11	pip2: 1. ap2: 1. trans: 1. 
3	pip2: 1. ap2: 1. 
Time (s): 0.00136
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00137
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00138
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00139
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0014
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00141
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00142
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00143
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00144
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00145
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00146
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00147
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00148
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
