Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.00187,944,450,444,500,950,1000,1000,56,50
0.001875,944,449,444,500,949,1000,1000,56,51
0.00188,944,449,444,500,949,1000,1000,56,51
0.001885,944,449,444,500,949,1000,1000,56,51
0.00189,943,449,443,500,949,1000,1000,57,51
0.001895,943,449,443,500,949,1000,1000,57,51
0.0019,943,448,443,500,948,1000,1000,57,52
0.001905,943,447,443,500,947,1000,1000,57,53
0.00191,942,447,442,500,947,1000,1000,58,53
0.001915,942,447,442,500,947,1000,1000,58,53
0.00192,942,447,442,500,947,1000,1000,58,53
0.001925,942,447,442,500,947,1000,1000,58,53
0.00193,942,447,442,500,947,1000,1000,58,53
0.001935,942,447,442,500,947,1000,1000,58,53
0.00194,942,447,442,500,947,1000,1000,58,53
0.001945,942,448,442,500,948,1000,1000,58,52
0.00195,942,448,442,500,948,1000,1000,58,52
0.001955,942,448,442,500,948,1000,1000,58,52
0.00196,942,448,442,500,948,1000,1000,58,52
0.001965,942,448,442,500,948,1000,1000,58,52
0.00197,942,448,442,500,948,1000,1000,58,52
0.001975,942,448,442,500,948,1000,1000,58,52
0.00198,942,447,442,500,947,1000,1000,58,53
0.001985,942,447,442,500,947,1000,1000,58,53
0.00199,942,447,442,500,947,1000,1000,58,53
0.001995,942,447,442,500,947,1000,1000,58,53
0.002,942,448,442,500,948,1000,1000,58,52
0.002005,943,448,443,500,948,1000,1000,57,52
0.00201,943,447,443,500,947,1000,1000,57,53
0.002015,943,447,443,500,947,1000,1000,57,53
0.00202,943,446,443,500,946,1000,1000,57,54
0.002025,943,446,443,500,946,1000,1000,57,54
0.00203,943,446,443,500,946,1000,1000,57,54
0.002035,943,446,443,500,946,1000,1000,57,54
0.00204,943,446,443,500,946,1000,1000,57,54
0.002045,943,447,443,500,947,1000,1000,57,53
0.00205,943,447,443,500,947,1000,1000,57,53
0.002055,943,447,443,500,947,1000,1000,57,53
0.00206,943,447,443,500,947,1000,1000,57,53
0.002065,943,447,443,500,947,1000,1000,57,53
0.00207,943,447,443,500,947,1000,1000,57,53
0.002075,942,447,442,500,947,1000,1000,58,53
0.00208,942,447,442,500,947,1000,1000,58,53
0.002085,942,448,442,500,948,1000,1000,58,52
0.00209,942,448,442,500,948,1000,1000,58,52
0.002095,942,448,442,500,948,1000,1000,58,52
0.0021,942,447,442,500,947,1000,1000,58,53
0.002105,942,446,442,500,946,1000,1000,58,54
0.00211,942,446,442,500,946,1000,1000,58,54
0.002115,942,446,442,500,946,1000,1000,58,54
0.00212,942,446,442,500,946,1000,1000,58,54
0.002125,942,446,442,500,946,1000,1000,58,54
0.00213,942,446,442,500,946,1000,1000,58,54
0.002135,942,446,442,500,946,1000,1000,58,54
0.00214,941,446,441,500,946,1000,1000,59,54
0.002145,941,446,441,500,946,1000,1000,59,54
0.00215,941,446,441,500,946,1000,1000,59,54
0.002155,941,447,441,500,947,1000,1000,59,53
0.00216,940,447,440,500,947,1000,1000,60,53
0.002165,940,447,440,500,947,1000,1000,60,53
0.00217,940,447,440,500,947,1000,1000,60,53
0.002175,940,447,440,500,947,1000,1000,60,53
0.00218,940,447,440,500,947,1000,1000,60,53
0.002185,940,447,440,500,947,1000,1000,60,53
0.00219,939,447,439,500,947,1000,1000,61,53
0.002195,939,447,439,500,947,1000,1000,61,53
0.0022,938,445,438,500,945,1000,1000,62,55
0.002205,938,445,438,500,945,1000,1000,62,55
0.00221,938,445,438,500,945,1000,1000,62,55
0.002215,938,445,438,500,945,1000,1000,62,55
0.00222,938,445,438,500,945,1000,1000,62,55
0.002225,936,444,436,500,944,1000,1000,64,56
0.00223,936,443,436,500,943,1000,1000,64,57
0.002235,936,442,436,500,942,1000,1000,64,58
0.00224,936,442,436,500,942,1000,1000,64,58
0.002245,936,442,436,500,942,1000,1000,64,58
0.00225,936,442,436,500,942,1000,1000,64,58
0.002255,937,442,437,500,942,1000,1000,63,58
0.00226,937,442,437,500,942,1000,1000,63,58
0.002265,936,442,436,500,942,1000,1000,64,58
0.00227,936,441,436,500,941,1000,1000,64,59
0.002275,936,441,436,500,941,1000,1000,64,59
0.00228,936,441,436,500,941,1000,1000,64,59
0.002285,936,441,436,500,941,1000,1000,64,59
0.00229,934,440,434,500,940,1000,1000,66,60
0.002295,934,439,434,500,939,1000,1000,66,61
0.0023,934,439,434,500,939,1000,1000,66,61
0.002305,934,439,434,500,939,1000,1000,66,61
0.00231,934,439,434,500,939,1000,1000,66,61
0.002315,934,439,434,500,939,1000,1000,66,61
0.00232,934,439,434,500,939,1000,1000,66,61
0.002325,934,439,434,500,939,1000,1000,66,61
0.00233,934,439,434,500,939,1000,1000,66,61
0.002335,934,439,434,500,939,1000,1000,66,61
0.00234,934,439,434,500,939,1000,1000,66,61
0.002345,934,439,434,500,939,1000,1000,66,61
0.00235,934,439,434,500,939,1000,1000,66,61
0.002355,933,439,433,500,939,1000,1000,67,61
0.00236,933,439,433,500,939,1000,1000,67,61
0.002365,933,438,433,500,938,1000,1000,67,62
0.00237,933,438,433,500,938,1000,1000,67,62
0.002375,933,438,433,500,938,1000,1000,67,62
0.00238,933,438,433,500,938,1000,1000,67,62
0.002385,933,438,433,500,938,1000,1000,67,62
0.00239,933,438,433,500,938,1000,1000,67,62
0.002395,933,438,433,500,938,1000,1000,67,62
0.0024,933,438,433,500,938,1000,1000,67,62
0.002405,932,439,432,500,939,1000,1000,68,61
0.00241,932,439,432,500,939,1000,1000,68,61
0.002415,932,439,432,500,939,1000,1000,68,61
0.00242,932,438,432,500,938,1000,1000,68,62
0.002425,931,438,431,500,938,1000,1000,69,62
