TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,aak1'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.27694	369	59	99	0	0	0	0	0	0	0	31413
0.27695	369	59	98	0	0	0	0	0	0	0	31413
0.27696	369	59	98	0	0	0	0	0	0	0	31416
0.27697	369	59	98	0	0	0	0	0	0	0	31417
0.27698	369	59	99	0	0	0	0	0	0	0	31420
0.27699	368	59	100	0	0	0	0	0	0	0	31421
0.277	368	59	100	0	0	0	0	0	0	0	31422
0.27701	368	59	100	0	0	0	0	0	0	0	31423
0.27702	367	59	99	0	0	0	0	0	0	0	31424
0.27703	367	58	99	0	0	0	0	0	0	0	31425
0.27704	367	58	98	0	0	0	0	0	0	0	31426
0.27705	367	58	99	0	0	0	0	0	0	0	31427
0.27706	367	58	99	0	0	0	0	0	0	0	31428
0.27707	367	58	100	0	0	0	0	0	0	0	31430
0.27708	367	58	100	0	0	0	0	0	0	0	31430
0.27709	367	58	100	0	0	0	0	0	0	0	31431
0.2771	367	58	100	0	0	0	0	0	0	0	31432
0.27711	367	58	100	0	0	0	0	0	0	0	31432
0.27712	368	58	98	0	0	0	0	0	0	0	31434
0.27713	368	58	99	0	0	0	0	0	0	0	31435
0.27714	368	58	100	0	0	0	0	0	0	0	31436
0.27715	368	58	100	0	0	0	0	0	0	0	31436
0.27716	367	58	100	0	0	0	0	0	0	0	31436
0.27717	367	58	99	0	0	0	0	0	0	0	31436
0.27718	367	58	99	0	0	0	0	0	0	0	31436
0.27719	367	58	99	0	0	0	0	0	0	0	31439
0.2772	367	58	100	0	0	0	0	0	0	0	31440
0.27721	367	58	100	0	0	0	0	0	0	0	31440
0.27722	367	58	100	0	0	0	0	0	0	0	31440
0.27723	368	58	99	0	0	0	0	0	0	0	31441
0.27724	368	58	99	0	0	0	0	0	0	0	31443
0.27725	368	58	99	0	0	0	0	0	0	0	31444
0.27726	368	57	100	0	0	0	0	0	0	0	31447
0.27727	369	56	100	0	0	0	0	0	0	0	31450
0.27728	369	56	100	0	0	0	0	0	0	0	31451
0.27729	369	56	100	0	0	0	0	0	0	0	31452
0.2773	369	56	100	0	0	0	0	0	0	0	31452
0.27731	369	56	99	0	0	0	0	0	0	0	31452
0.27732	369	56	99	0	0	0	0	0	0	0	31453
0.27733	369	56	99	0	0	0	0	0	0	0	31455
0.27734	369	56	99	0	0	0	0	0	0	0	31459
0.27735	369	56	100	0	0	0	0	0	0	0	31460
0.27736	369	56	100	0	0	0	0	0	0	0	31460
0.27737	369	56	98	0	0	0	0	0	0	0	31460
0.27738	369	56	99	0	0	0	0	0	0	0	31464
0.27739	369	56	99	0	0	0	0	0	0	0	31465
0.2774	369	56	99	0	0	0	0	0	0	0	31465
0.27741	369	56	99	0	0	0	0	0	0	0	31466
0.27742	370	56	98	0	0	0	0	0	0	0	31469
0.27743	369	56	98	0	0	0	0	0	0	0	31470
0.27744	369	56	98	0	0	0	0	0	0	0	31472
0.27745	369	56	99	0	0	0	0	0	0	0	31473
0.27746	369	56	98	0	0	0	0	0	0	0	31474
0.27747	369	57	99	0	0	0	0	0	0	0	31479
0.27748	369	57	100	0	0	0	0	0	0	0	31481
0.27749	370	57	100	0	0	0	0	0	0	0	31484
0.2775	371	57	99	0	0	0	0	0	0	0	31485
0.27751	371	57	98	0	0	0	0	0	0	0	31487
0.27752	371	58	98	0	0	0	0	0	0	0	31490
0.27753	371	58	98	0	0	0	0	0	0	0	31490
0.27754	371	58	98	0	0	0	0	0	0	0	31491
0.27755	371	58	97	0	0	0	0	0	0	0	31493
0.27756	370	58	96	0	0	0	0	0	0	0	31493
0.27757	370	58	97	0	0	0	0	0	0	0	31495
0.27758	370	58	98	0	0	0	0	0	0	0	31496
0.27759	370	58	99	0	0	0	0	0	0	0	31498
0.2776	370	58	98	0	0	0	0	0	0	0	31498
0.27761	369	59	96	0	0	0	0	0	0	0	31499
0.27762	369	59	99	0	0	0	0	0	0	0	31502
0.27763	371	59	99	0	0	0	0	0	0	0	31505
0.27764	372	59	100	0	0	0	0	0	0	0	31507
0.27765	372	59	99	0	0	0	0	0	0	0	31508
0.27766	371	59	99	0	0	0	0	0	0	0	31508
0.27767	372	59	98	0	0	0	0	0	0	0	31510
0.27768	372	59	99	0	0	0	0	0	0	0	31512
0.27769	372	59	99	0	0	0	0	0	0	0	31513
0.2777	371	59	99	0	0	0	0	0	0	0	31514
0.27771	372	59	98	0	0	0	0	0	0	0	31517
0.27772	372	59	98	0	0	0	0	0	0	0	31520
0.27773	372	59	98	0	0	0	0	0	0	0	31521
0.27774	372	59	99	0	0	0	0	0	0	0	31524
0.27775	371	59	100	0	0	0	0	0	0	0	31525
0.27776	371	59	100	0	0	0	0	0	0	0	31526
0.27777	371	59	100	0	0	0	0	0	0	0	31527
0.27778	371	59	98	0	0	0	0	0	0	0	31527
0.27779	371	59	99	0	0	0	0	0	0	0	31528
0.2778	371	59	99	0	0	0	0	0	0	0	31528
0.27781	371	59	100	0	0	0	0	0	0	0	31529
0.27782	372	59	99	0	0	0	0	0	0	0	31530
0.27783	372	59	99	0	0	0	0	0	0	0	31531
0.27784	372	59	100	0	0	0	0	0	0	0	31533
0.27785	372	59	100	0	0	0	0	0	0	0	31534
0.27786	373	59	100	0	0	0	0	0	0	0	31536
0.27787	373	59	100	0	0	0	0	0	0	0	31536
0.27788	373	59	100	0	0	0	0	0	0	0	31537
0.27789	373	59	100	0	0	0	0	0	0	0	31538
0.2779	373	59	99	0	0	0	0	0	0	0	31538
0.27791	373	59	100	0	0	0	0	0	0	0	31539
0.27792	373	59	99	0	0	0	0	0	0	0	31540
0.27793	373	59	100	0	0	0	0	0	0	0	31542
0.27794	373	59	99	0	0	0	0	0	0	0	31544
0.27795	373	59	100	0	0	0	0	0	0	0	31545
0.27796	373	59	100	0	0	0	0	0	0	0	31546
0.27797	373	59	99	0	0	0	0	0	0	0	31546
0.27798	373	59	99	0	0	0	0	0	0	0	31546
0.27799	372	59	99	0	0	0	0	0	0	0	31547
0.278	371	59	99	0	0	0	0	0	0	0	31548
0.27801	371	59	99	0	0	0	0	0	0	0	31550
0.27802	371	59	99	0	0	0	0	0	0	0	31550
0.27803	371	59	100	0	0	0	0	0	0	0	31551
0.27804	371	59	100	0	0	0	0	0	0	0	31551
0.27805	371	59	100	0	0	0	0	0	0	0	31551
0.27806	371	59	100	0	0	0	0	0	0	0	31551
0.27807	371	59	100	0	0	0	0	0	0	0	31551
0.27808	371	59	100	0	0	0	0	0	0	0	31551
0.27809	371	59	100	0	0	0	0	0	0	0	31551
0.2781	370	59	99	0	0	0	0	0	0	0	31551
0.27811	370	59	99	0	0	0	0	0	0	0	31551
0.27812	369	59	99	0	0	0	0	0	0	0	31552
0.27813	369	59	100	0	0	0	0	0	0	0	31554
0.27814	369	59	99	0	0	0	0	0	0	0	31555
0.27815	369	59	100	0	0	0	0	0	0	0	31556
0.27816	369	59	100	0	0	0	0	0	0	0	31556
0.27817	369	59	100	0	0	0	0	0	0	0	31556
0.27818	369	59	98	0	0	0	0	0	0	0	31556
0.27819	369	59	99	0	0	0	0	0	0	0	31558
0.2782	369	59	99	0	0	0	0	0	0	0	31560
0.27821	369	59	100	0	0	0	0	0	0	0	31562
0.27822	369	59	100	0	0	0	0	0	0	0	31564
0.27823	369	59	99	0	0	0	0	0	0	0	31564
0.27824	369	59	99	0	0	0	0	0	0	0	31565
0.27825	369	59	98	0	0	0	0	0	0	0	31566
0.27826	369	59	100	0	0	0	0	0	0	0	31568
0.27827	369	59	100	0	0	0	0	0	0	0	31569
0.27828	369	59	99	0	0	0	0	0	0	0	31570
0.27829	368	59	100	0	0	0	0	0	0	0	31571
0.2783	367	59	100	0	0	0	0	0	0	0	31572
0.27831	367	58	99	0	0	0	0	0	0	0	31572
0.27832	367	58	100	0	0	0	0	0	0	0	31574
0.27833	367	58	100	0	0	0	0	0	0	0	31576
0.27834	367	58	100	0	0	0	0	0	0	0	31577
0.27835	367	58	100	0	0	0	0	0	0	0	31577
0.27836	367	58	100	0	0	0	0	0	0	0	31578
0.27837	368	58	99	0	0	0	0	0	0	0	31580
0.27838	368	58	99	0	0	0	0	0	0	0	31582
0.27839	368	58	99	0	0	0	0	0	0	0	31584
0.2784	368	58	98	0	0	0	0	0	0	0	31584
0.27841	368	58	99	0	0	0	0	0	0	0	31587
0.27842	368	58	99	0	0	0	0	0	0	0	31588
0.27843	367	58	99	0	0	0	0	0	0	0	31588
0.27844	367	58	100	0	0	0	0	0	0	0	31591
0.27845	368	58	100	0	0	0	0	0	0	0	31592
0.27846	368	58	100	0	0	0	0	0	0	0	31593
0.27847	366	58	99	0	0	0	0	0	0	0	31593
0.27848	366	58	98	0	0	0	0	0	0	0	31594
0.27849	366	58	99	0	0	0	0	0	0	0	31596
0.2785	366	58	99	0	0	0	0	0	0	0	31596
0.27851	366	58	99	0	0	0	0	0	0	0	31596
0.27852	366	58	100	0	0	0	0	0	0	0	31598
0.27853	366	58	100	0	0	0	0	0	0	0	31599
0.27854	366	58	100	0	0	0	0	0	0	0	31600
0.27855	366	58	100	0	0	0	0	0	0	0	31600
0.27856	366	58	100	0	0	0	0	0	0	0	31600
0.27857	366	58	99	0	0	0	0	0	0	0	31603
0.27858	366	58	98	0	0	0	0	0	0	0	31603
0.27859	366	58	100	0	0	0	0	0	0	0	31607
0.2786	365	58	100	0	0	0	0	0	0	0	31608
0.27861	365	58	100	0	0	0	0	0	0	0	31608
0.27862	366	58	99	0	0	0	0	0	0	0	31611
0.27863	365	58	100	0	0	0	0	0	0	0	31613
0.27864	366	58	100	0	0	0	0	0	0	0	31615
0.27865	366	58	100	0	0	0	0	0	0	0	31615
0.27866	364	58	99	0	0	0	0	0	0	0	31615
0.27867	365	58	100	0	0	0	0	0	0	0	31617
0.27868	365	58	100	0	0	0	0	0	0	0	31617
0.27869	365	58	98	0	0	0	0	0	0	0	31617
0.2787	366	58	98	0	0	0	0	0	0	0	31620
0.27871	366	57	98	0	0	0	0	0	0	0	31620
0.27872	365	58	98	0	0	0	0	0	0	0	31622
0.27873	365	58	98	0	0	0	0	0	0	0	31622
0.27874	365	58	98	0	0	0	0	0	0	0	31622
0.27875	364	58	98	0	0	0	0	0	0	0	31623
0.27876	364	58	99	0	0	0	0	0	0	0	31626
0.27877	364	58	99	0	0	0	0	0	0	0	31626
0.27878	364	58	98	0	0	0	0	0	0	0	31626
0.27879	364	58	98	0	0	0	0	0	0	0	31629
0.2788	364	58	98	0	0	0	0	0	0	0	31630
0.27881	364	58	98	0	0	0	0	0	0	0	31631
0.27882	364	58	99	0	0	0	0	0	0	0	31633
0.27883	364	58	99	0	0	0	0	0	0	0	31634
0.27884	366	58	99	0	0	0	0	0	0	0	31637
0.27885	366	58	98	0	0	0	0	0	0	0	31638
0.27886	367	58	99	0	0	0	0	0	0	0	31641
0.27887	367	58	99	0	0	0	0	0	0	0	31642
0.27888	366	58	98	0	0	0	0	0	0	0	31642
0.27889	366	58	100	0	0	0	0	0	0	0	31644
0.2789	367	58	99	0	0	0	0	0	0	0	31645
0.27891	367	58	100	0	0	0	0	0	0	0	31647
0.27892	367	58	100	0	0	0	0	0	0	0	31648
0.27893	367	58	99	0	0	0	0	0	0	0	31648
0.27894	368	58	99	0	0	0	0	0	0	0	31651
0.27895	368	58	99	0	0	0	0	0	0	0	31651
0.27896	369	58	99	0	0	0	0	0	0	0	31652
0.27897	369	58	99	0	0	0	0	0	0	0	31652
0.27898	369	58	98	0	0	0	0	0	0	0	31653
0.27899	369	58	98	0	0	0	0	0	0	0	31653
0.279	369	58	99	0	0	0	0	0	0	0	31654
0.27901	369	58	100	0	0	0	0	0	0	0	31656
0.27902	369	58	99	0	0	0	0	0	0	0	31656
0.27903	370	58	99	0	0	0	0	0	0	0	31657
0.27904	369	58	99	0	0	0	0	0	0	0	31658
0.27905	370	58	99	0	0	0	0	0	0	0	31660
0.27906	370	58	98	0	0	0	0	0	0	0	31660
0.27907	370	58	99	0	0	0	0	0	0	0	31663
0.27908	370	58	100	0	0	0	0	0	0	0	31666
0.27909	371	58	100	0	0	0	0	0	0	0	31668
0.2791	371	58	100	0	0	0	0	0	0	0	31668
0.27911	372	58	99	0	0	0	0	0	0	0	31669
0.27912	372	58	100	0	0	0	0	0	0	0	31670
0.27913	371	58	100	0	0	0	0	0	0	0	31671
0.27914	372	58	100	0	0	0	0	0	0	0	31672
0.27915	372	58	100	0	0	0	0	0	0	0	31672
0.27916	372	58	99	0	0	0	0	0	0	0	31673
0.27917	372	58	98	0	0	0	0	0	0	0	31674
0.27918	372	58	100	0	0	0	0	0	0	0	31677
0.27919	372	58	99	0	0	0	0	0	0	0	31679
0.2792	372	58	99	0	0	0	0	0	0	0	31681
0.27921	371	58	99	0	0	0	0	0	0	0	31681
0.27922	371	58	99	0	0	0	0	0	0	0	31682
0.27923	371	58	99	0	0	0	0	0	0	0	31682
0.27924	371	58	100	0	0	0	0	0	0	0	31685
0.27925	372	58	100	0	0	0	0	0	0	0	31687
0.27926	371	58	100	0	0	0	0	0	0	0	31689
0.27927	371	58	100	0	0	0	0	0	0	0	31689
0.27928	371	58	100	0	0	0	0	0	0	0	31690
0.27929	371	58	99	0	0	0	0	0	0	0	31690
0.2793	371	58	100	0	0	0	0	0	0	0	31692
0.27931	371	58	100	0	0	0	0	0	0	0	31692
0.27932	371	58	99	0	0	0	0	0	0	0	31693
0.27933	371	58	100	0	0	0	0	0	0	0	31697
0.27934	371	58	100	0	0	0	0	0	0	0	31698
0.27935	371	58	99	0	0	0	0	0	0	0	31699
0.27936	372	58	100	0	0	0	0	0	0	0	31702
0.27937	373	58	100	0	0	0	0	0	0	0	31703
0.27938	373	57	100	0	0	0	0	0	0	0	31703
0.27939	373	57	100	0	0	0	0	0	0	0	31704
0.2794	373	57	98	0	0	0	0	0	0	0	31705
0.27941	373	57	99	0	0	0	0	0	0	0	31708
0.27942	373	57	99	0	0	0	0	0	0	0	31708
0.27943	374	57	99	0	0	0	0	0	0	0	31709
0.27944	374	56	99	0	0	0	0	0	0	0	31710
0.27945	374	56	98	0	0	0	0	0	0	0	31710
0.27946	374	56	98	0	0	0	0	0	0	0	31710
0.27947	373	57	99	0	0	0	0	0	0	0	31713
0.27948	372	57	98	0	0	0	0	0	0	0	31714
0.27949	372	57	98	0	0	0	0	0	0	0	31714
0.2795	372	57	98	0	0	0	0	0	0	0	31715
0.27951	373	57	99	0	0	0	0	0	0	0	31718
0.27952	375	57	99	0	0	0	0	0	0	0	31720
0.27953	375	57	100	0	0	0	0	0	0	0	31721
0.27954	375	57	100	0	0	0	0	0	0	0	31722
0.27955	375	57	100	0	0	0	0	0	0	0	31722
0.27956	376	57	100	0	0	0	0	0	0	0	31723
0.27957	376	57	100	0	0	0	0	0	0	0	31725
0.27958	376	57	100	0	0	0	0	0	0	0	31726
0.27959	375	57	99	0	0	0	0	0	0	0	31726
0.2796	375	57	99	0	0	0	0	0	0	0	31727
0.27961	375	57	99	0	0	0	0	0	0	0	31728
0.27962	375	57	100	0	0	0	0	0	0	0	31729
0.27963	375	57	99	0	0	0	0	0	0	0	31729
0.27964	375	57	98	0	0	0	0	0	0	0	31730
0.27965	376	57	98	0	0	0	0	0	0	0	31732
0.27966	376	57	98	0	0	0	0	0	0	0	31733
0.27967	376	57	99	0	0	0	0	0	0	0	31735
0.27968	376	57	99	0	0	0	0	0	0	0	31735
0.27969	376	57	99	0	0	0	0	0	0	0	31735
0.2797	375	57	100	0	0	0	0	0	0	0	31736
0.27971	375	57	100	0	0	0	0	0	0	0	31738
0.27972	376	57	100	0	0	0	0	0	0	0	31739
0.27973	376	57	99	0	0	0	0	0	0	0	31739
0.27974	376	57	99	0	0	0	0	0	0	0	31740
0.27975	376	57	97	0	0	0	0	0	0	0	31740
0.27976	376	57	99	0	0	0	0	0	0	0	31743
0.27977	376	57	100	0	0	0	0	0	0	0	31744
0.27978	376	57	99	0	0	0	0	0	0	0	31745
0.27979	376	57	100	0	0	0	0	0	0	0	31746
0.2798	376	57	100	0	0	0	0	0	0	0	31747
0.27981	376	57	99	0	0	0	0	0	0	0	31748
0.27982	376	57	100	0	0	0	0	0	0	0	31749
0.27983	375	57	99	0	0	0	0	0	0	0	31750
0.27984	375	57	100	0	0	0	0	0	0	0	31752
0.27985	375	57	100	0	0	0	0	0	0	0	31752
0.27986	375	57	99	0	0	0	0	0	0	0	31752
0.27987	375	58	98	0	0	0	0	0	0	0	31756
0.27988	374	58	98	0	0	0	0	0	0	0	31757
0.27989	374	58	100	0	0	0	0	0	0	0	31759
0.2799	373	58	100	0	0	0	0	0	0	0	31759
0.27991	372	58	99	0	0	0	0	0	0	0	31759
0.27992	372	58	99	0	0	0	0	0	0	0	31761
0.27993	371	59	100	0	0	0	0	0	0	0	31764
0.27994	372	59	100	0	0	0	0	0	0	0	31766
0.27995	372	59	100	0	0	0	0	0	0	0	31766
0.27996	371	59	100	0	0	0	0	0	0	0	31767
0.27997	372	59	100	0	0	0	0	0	0	0	31768
0.27998	372	59	100	0	0	0	0	0	0	0	31769
0.27999	372	59	100	0	0	0	0	0	0	0	31769
0.28	373	59	100	0	0	0	0	0	0	0	31771
0.28001	373	59	100	0	0	0	0	0	0	0	31772
0.28002	372	60	98	0	0	0	0	0	0	0	31773
0.28003	372	60	98	0	0	0	0	0	0	0	31774
0.28004	373	60	100	0	0	0	0	0	0	0	31777
0.28005	373	60	100	0	0	0	0	0	0	0	31779
0.28006	373	59	100	0	0	0	0	0	0	0	31779
0.28007	374	59	100	0	0	0	0	0	0	0	31780
0.28008	374	59	100	0	0	0	0	0	0	0	31781
0.28009	375	59	100	0	0	0	0	0	0	0	31783
0.2801	375	59	100	0	0	0	0	0	0	0	31783
0.28011	375	59	100	0	0	0	0	0	0	0	31783
0.28012	375	59	98	0	0	0	0	0	0	0	31784
0.28013	376	59	99	0	0	0	0	0	0	0	31790
0.28014	376	59	98	0	0	0	0	0	0	0	31790
0.28015	376	59	99	0	0	0	0	0	0	0	31791
0.28016	376	59	100	0	0	0	0	0	0	0	31792
0.28017	377	59	100	0	0	0	0	0	0	0	31793
0.28018	377	59	100	0	0	0	0	0	0	0	31793
0.28019	377	59	100	0	0	0	0	0	0	0	31793
0.2802	377	59	100	0	0	0	0	0	0	0	31795
0.28021	377	59	99	0	0	0	0	0	0	0	31795
0.28022	378	59	99	0	0	0	0	0	0	0	31796
0.28023	376	59	99	0	0	0	0	0	0	0	31797
0.28024	376	59	99	0	0	0	0	0	0	0	31797
0.28025	376	59	100	0	0	0	0	0	0	0	31801
0.28026	376	59	100	0	0	0	0	0	0	0	31803
0.28027	376	59	99	0	0	0	0	0	0	0	31804
0.28028	376	59	99	0	0	0	0	0	0	0	31804
0.28029	376	59	99	0	0	0	0	0	0	0	31806
0.2803	376	60	99	0	0	0	0	0	0	0	31807
0.28031	376	60	98	0	0	0	0	0	0	0	31808
0.28032	375	60	99	0	0	0	0	0	0	0	31809
0.28033	375	60	99	0	0	0	0	0	0	0	31810
0.28034	375	60	99	0	0	0	0	0	0	0	31810
0.28035	374	60	99	0	0	0	0	0	0	0	31810
0.28036	374	60	98	0	0	0	0	0	0	0	31811
0.28037	375	60	99	0	0	0	0	0	0	0	31813
0.28038	375	60	100	0	0	0	0	0	0	0	31814
0.28039	375	60	99	0	0	0	0	0	0	0	31816
0.2804	375	60	100	0	0	0	0	0	0	0	31817
0.28041	374	61	100	0	0	0	0	0	0	0	31819
0.28042	374	62	100	0	0	0	0	0	0	0	31820
0.28043	374	63	100	0	0	0	0	0	0	0	31821
0.28044	374	63	98	0	0	0	0	0	0	0	31821
0.28045	374	63	99	0	0	0	0	0	0	0	31823
0.28046	374	62	99	0	0	0	0	0	0	0	31823
0.28047	374	62	99	0	0	0	0	0	0	0	31823
0.28048	374	61	99	0	0	0	0	0	0	0	31823
0.28049	374	61	100	0	0	0	0	0	0	0	31826
0.2805	373	61	100	0	0	0	0	0	0	0	31826
0.28051	373	61	100	0	0	0	0	0	0	0	31826
0.28052	372	61	100	0	0	0	0	0	0	0	31826
0.28053	372	61	100	0	0	0	0	0	0	0	31826
0.28054	371	61	100	0	0	0	0	0	0	0	31826
0.28055	371	61	100	0	0	0	0	0	0	0	31826
0.28056	371	61	100	0	0	0	0	0	0	0	31826
0.28057	371	61	100	0	0	0	0	0	0	0	31826
0.28058	371	61	100	0	0	0	0	0	0	0	31826
0.28059	371	61	100	0	0	0	0	0	0	0	31827
0.2806	372	61	100	0	0	0	0	0	0	0	31828
0.28061	372	61	100	0	0	0	0	0	0	0	31829
0.28062	372	61	100	0	0	0	0	0	0	0	31832
0.28063	372	61	99	0	0	0	0	0	0	0	31832
0.28064	372	61	100	0	0	0	0	0	0	0	31833
0.28065	373	61	99	0	0	0	0	0	0	0	31835
0.28066	373	61	99	0	0	0	0	0	0	0	31836
0.28067	373	61	99	0	0	0	0	0	0	0	31836
0.28068	373	61	99	0	0	0	0	0	0	0	31837
0.28069	373	61	99	0	0	0	0	0	0	0	31838
0.2807	373	61	98	0	0	0	0	0	0	0	31839
0.28071	373	61	99	0	0	0	0	0	0	0	31840
0.28072	372	62	98	0	0	0	0	0	0	0	31841
0.28073	372	62	98	0	0	0	0	0	0	0	31841
0.28074	372	62	99	0	0	0	0	0	0	0	31842
0.28075	371	62	99	0	0	0	0	0	0	0	31843
0.28076	371	62	99	0	0	0	0	0	0	0	31844
0.28077	371	62	97	0	0	0	0	0	0	0	31846
0.28078	370	62	96	0	0	0	0	0	0	0	31847
0.28079	370	62	98	0	0	0	0	0	0	0	31850
0.2808	370	62	98	0	0	0	0	0	0	0	31851
0.28081	370	62	99	0	0	0	0	0	0	0	31853
0.28082	370	62	100	0	0	0	0	0	0	0	31854
0.28083	370	62	100	0	0	0	0	0	0	0	31855
0.28084	370	62	100	0	0	0	0	0	0	0	31855
0.28085	372	62	100	0	0	0	0	0	0	0	31857
0.28086	371	62	99	0	0	0	0	0	0	0	31857
0.28087	371	62	100	0	0	0	0	0	0	0	31860
0.28088	372	62	99	0	0	0	0	0	0	0	31861
0.28089	372	62	100	0	0	0	0	0	0	0	31863
0.2809	372	62	98	0	0	0	0	0	0	0	31863
0.28091	372	62	100	0	0	0	0	0	0	0	31868
0.28092	372	62	100	0	0	0	0	0	0	0	31870
0.28093	372	62	98	0	0	0	0	0	0	0	31871
0.28094	372	62	99	0	0	0	0	0	0	0	31873
0.28095	372	62	97	0	0	0	0	0	0	0	31874
0.28096	372	62	96	0	0	0	0	0	0	0	31874
0.28097	371	62	97	0	0	0	0	0	0	0	31876
0.28098	371	62	97	0	0	0	0	0	0	0	31878
0.28099	371	62	98	0	0	0	0	0	0	0	31880
0.281	371	62	98	0	0	0	0	0	0	0	31882
0.28101	371	62	98	0	0	0	0	0	0	0	31883
0.28102	371	62	99	0	0	0	0	0	0	0	31884
0.28103	371	62	98	0	0	0	0	0	0	0	31885
0.28104	371	62	97	0	0	0	0	0	0	0	31885
0.28105	371	62	98	0	0	0	0	0	0	0	31887
0.28106	371	62	100	0	0	0	0	0	0	0	31889
0.28107	371	62	100	0	0	0	0	0	0	0	31890
0.28108	371	62	99	0	0	0	0	0	0	0	31890
0.28109	371	62	100	0	0	0	0	0	0	0	31891
0.2811	371	62	100	0	0	0	0	0	0	0	31891
0.28111	372	62	100	0	0	0	0	0	0	0	31894
0.28112	372	62	100	0	0	0	0	0	0	0	31894
0.28113	372	62	100	0	0	0	0	0	0	0	31894
0.28114	372	62	100	0	0	0	0	0	0	0	31895
0.28115	371	62	100	0	0	0	0	0	0	0	31895
0.28116	371	61	100	0	0	0	0	0	0	0	31895
0.28117	371	60	100	0	0	0	0	0	0	0	31896
0.28118	371	60	100	0	0	0	0	0	0	0	31896
0.28119	371	60	100	0	0	0	0	0	0	0	31898
0.2812	370	60	100	0	0	0	0	0	0	0	31898
0.28121	369	60	99	0	0	0	0	0	0	0	31900
0.28122	368	60	100	0	0	0	0	0	0	0	31902
0.28123	368	60	99	0	0	0	0	0	0	0	31903
0.28124	368	60	100	0	0	0	0	0	0	0	31905
0.28125	368	60	100	0	0	0	0	0	0	0	31905
0.28126	371	60	99	0	0	0	0	0	0	0	31909
0.28127	370	60	100	0	0	0	0	0	0	0	31911
0.28128	370	60	99	0	0	0	0	0	0	0	31912
0.28129	371	60	99	0	0	0	0	0	0	0	31913
0.2813	371	60	100	0	0	0	0	0	0	0	31915
0.28131	371	60	100	0	0	0	0	0	0	0	31916
0.28132	371	60	99	0	0	0	0	0	0	0	31916
0.28133	371	60	100	0	0	0	0	0	0	0	31918
0.28134	371	60	98	0	0	0	0	0	0	0	31920
0.28135	371	60	99	0	0	0	0	0	0	0	31922
0.28136	372	60	100	0	0	0	0	0	0	0	31924
0.28137	372	60	100	0	0	0	0	0	0	0	31925
0.28138	371	60	99	0	0	0	0	0	0	0	31926
0.28139	371	60	100	0	0	0	0	0	0	0	31928
0.2814	371	60	100	0	0	0	0	0	0	0	31929
0.28141	371	60	100	0	0	0	0	0	0	0	31929
0.28142	371	60	100	0	0	0	0	0	0	0	31929
0.28143	371	60	100	0	0	0	0	0	0	0	31929
0.28144	371	60	99	0	0	0	0	0	0	0	31929
0.28145	371	60	98	0	0	0	0	0	0	0	31931
0.28146	370	60	98	0	0	0	0	0	0	0	31931
0.28147	370	60	98	0	0	0	0	0	0	0	31932
0.28148	370	60	100	0	0	0	0	0	0	0	31934
0.28149	371	60	100	0	0	0	0	0	0	0	31935
0.2815	371	60	100	0	0	0	0	0	0	0	31936
0.28151	370	60	99	0	0	0	0	0	0	0	31936
0.28152	370	60	99	0	0	0	0	0	0	0	31936
0.28153	370	60	99	0	0	0	0	0	0	0	31937
0.28154	370	60	97	0	0	0	0	0	0	0	31937
0.28155	370	60	99	0	0	0	0	0	0	0	31941
0.28156	370	60	100	0	0	0	0	0	0	0	31945
0.28157	370	60	99	0	0	0	0	0	0	0	31945
0.28158	370	60	99	0	0	0	0	0	0	0	31946
0.28159	370	60	100	0	0	0	0	0	0	0	31947
0.2816	370	60	100	0	0	0	0	0	0	0	31947
0.28161	370	60	100	0	0	0	0	0	0	0	31947
0.28162	370	60	99	0	0	0	0	0	0	0	31947
0.28163	370	60	98	0	0	0	0	0	0	0	31948
0.28164	370	60	99	0	0	0	0	0	0	0	31951
0.28165	370	60	99	0	0	0	0	0	0	0	31951
0.28166	370	60	99	0	0	0	0	0	0	0	31952
0.28167	370	60	99	0	0	0	0	0	0	0	31954
0.28168	370	60	99	0	0	0	0	0	0	0	31955
0.28169	370	60	99	0	0	0	0	0	0	0	31955
0.2817	370	60	99	0	0	0	0	0	0	0	31957
0.28171	370	60	100	0	0	0	0	0	0	0	31958
0.28172	369	60	100	0	0	0	0	0	0	0	31959
0.28173	369	60	100	0	0	0	0	0	0	0	31959
0.28174	369	60	100	0	0	0	0	0	0	0	31959
0.28175	369	60	100	0	0	0	0	0	0	0	31959
0.28176	369	60	100	0	0	0	0	0	0	0	31959
0.28177	369	60	100	0	0	0	0	0	0	0	31959
0.28178	369	60	100	0	0	0	0	0	0	0	31959
0.28179	369	60	100	0	0	0	0	0	0	0	31959
0.2818	369	60	99	0	0	0	0	0	0	0	31960
0.28181	369	60	100	0	0	0	0	0	0	0	31961
0.28182	368	60	100	0	0	0	0	0	0	0	31961
0.28183	368	60	99	0	0	0	0	0	0	0	31962
0.28184	368	60	99	0	0	0	0	0	0	0	31965
0.28185	368	60	100	0	0	0	0	0	0	0	31966
0.28186	368	60	100	0	0	0	0	0	0	0	31966
0.28187	368	60	100	0	0	0	0	0	0	0	31967
0.28188	369	60	99	0	0	0	0	0	0	0	31969
0.28189	369	60	99	0	0	0	0	0	0	0	31970
