Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.00532,834,415,334,500,15,100,100,166,85
0.00533,834,415,334,500,15,100,100,166,85
0.00534,834,415,334,500,15,100,100,166,85
0.00535,834,415,334,500,15,100,100,166,85
0.00536,834,414,334,500,14,100,100,166,86
0.00537,834,414,334,500,14,100,100,166,86
0.00538,833,414,333,500,14,100,100,167,86
0.00539,833,414,333,500,14,100,100,167,86
0.0054,833,414,333,500,14,100,100,167,86
0.00541,833,414,333,500,14,100,100,167,86
0.00542,833,414,333,500,14,100,100,167,86
0.00543,833,414,333,500,14,100,100,167,86
0.00544,833,414,333,500,14,100,100,167,86
0.00545,833,414,333,500,14,100,100,167,86
0.00546,832,414,332,500,14,100,100,168,86
0.00547,832,414,332,500,14,100,100,168,86
0.00548,831,414,331,500,14,100,100,169,86
0.00549,830,413,330,500,13,100,100,170,87
0.0055,829,413,329,500,13,100,100,171,87
0.00551,829,413,329,500,13,100,100,171,87
0.00552,828,413,328,500,13,100,100,172,87
0.00553,828,413,328,500,13,100,100,172,87
0.00554,828,413,328,500,13,100,100,172,87
0.00555,828,413,328,500,13,100,100,172,87
0.00556,828,413,328,500,13,100,100,172,87
0.00557,828,413,328,500,13,100,100,172,87
0.00558,826,413,326,500,13,100,100,174,87
0.00559,826,412,326,500,12,100,100,174,88
0.0056,826,412,326,500,12,100,100,174,88
0.00561,826,412,326,500,12,100,100,174,88
0.00562,826,411,326,500,11,100,100,174,89
0.00563,825,411,325,500,11,100,100,175,89
0.00564,825,411,325,500,11,100,100,175,89
0.00565,825,410,325,500,10,100,100,175,90
0.00566,825,410,325,500,10,100,100,175,90
0.00567,825,410,325,500,10,100,100,175,90
0.00568,825,410,325,500,10,100,100,175,90
0.00569,825,409,325,500,9,100,100,175,91
0.0057,825,409,325,500,9,100,100,175,91
0.00571,824,409,324,500,9,100,100,176,91
0.00572,823,409,323,500,9,100,100,177,91
0.00573,823,409,323,500,9,100,100,177,91
0.00574,822,409,322,500,9,100,100,178,91
0.00575,822,409,322,500,9,100,100,178,91
0.00576,821,409,321,500,9,100,100,179,91
0.00577,821,409,321,500,9,100,100,179,91
0.00578,821,409,321,500,9,100,100,179,91
0.00579,821,409,321,500,9,100,100,179,91
0.0058,821,409,321,500,9,100,100,179,91
0.00581,821,409,321,500,9,100,100,179,91
0.00582,821,409,321,500,9,100,100,179,91
0.00583,821,409,321,500,9,100,100,179,91
0.00584,821,409,321,500,9,100,100,179,91
