TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:aak1	DIMERS W:aak1	
0.39828	651	176	150	177	26	0	0	1	
0.39829	651	176	150	177	26	0	0	1	
0.3983	651	176	150	177	26	0	0	1	
0.39831	651	176	150	177	26	0	0	1	
0.39832	651	176	150	177	26	0	0	1	
0.39833	652	175	151	176	26	0	0	1	
0.39834	652	175	151	176	26	0	0	1	
0.39835	651	176	150	177	26	0	0	1	
0.39836	651	177	150	178	26	0	1	1	
0.39837	651	176	150	177	26	0	0	1	
0.39838	651	176	150	177	26	0	0	1	
0.39839	651	177	150	178	26	0	1	1	
0.3984	651	176	150	177	26	0	0	1	
0.39841	651	176	150	177	26	0	0	1	
0.39842	651	176	150	177	26	0	0	1	
0.39843	651	176	150	177	26	0	0	1	
0.39844	651	176	150	177	26	0	0	1	
0.39845	651	177	150	178	26	0	1	1	
0.39846	651	176	150	177	26	0	0	1	
0.39847	650	178	149	179	26	0	1	1	
0.39848	650	177	149	178	26	0	0	1	
0.39849	650	177	149	178	26	0	0	1	
0.3985	651	176	150	177	26	0	0	1	
0.39851	651	177	150	178	26	0	1	1	
0.39852	651	176	150	177	26	0	0	1	
0.39853	651	176	150	177	26	0	0	1	
0.39854	652	176	150	178	26	0	0	2	
0.39855	652	177	150	179	26	0	1	2	
0.39856	652	177	150	179	26	0	1	2	
0.39857	652	175	150	177	25	0	0	2	
0.39858	652	175	150	177	25	0	0	2	
0.39859	652	175	150	177	25	0	0	2	
0.3986	652	176	150	178	26	0	0	2	
0.39861	652	177	150	179	26	0	1	2	
0.39862	652	177	150	179	26	0	1	2	
0.39863	652	177	150	179	26	0	1	2	
0.39864	652	176	150	178	26	0	0	2	
0.39865	652	176	150	178	26	0	0	2	
0.39866	651	178	149	180	26	0	1	2	
0.39867	651	179	149	181	26	0	2	2	
0.39868	651	180	148	183	27	1	1	2	
0.39869	651	179	148	182	27	1	0	2	
0.3987	651	179	148	182	27	1	0	2	
0.39871	650	180	147	183	27	1	0	2	
0.39872	650	181	147	184	27	1	1	2	
0.39873	649	183	146	186	27	1	2	2	
0.39874	648	184	145	187	27	1	2	2	
0.39875	648	182	145	185	27	1	0	2	
0.39876	648	182	145	185	27	1	0	2	
0.39877	648	182	145	185	27	1	0	2	
0.39878	648	182	145	185	27	1	0	2	
0.39879	648	183	145	186	27	1	1	2	
0.3988	648	183	145	186	27	1	1	2	
0.39881	648	182	145	185	27	1	0	2	
0.39882	648	182	145	185	27	1	0	2	
0.39883	647	185	144	188	27	1	2	2	
0.39884	647	185	144	188	27	1	2	2	
0.39885	647	187	144	190	27	1	4	2	
0.39886	647	186	144	189	27	1	3	2	
0.39887	647	185	144	188	27	1	2	2	
0.39888	647	184	144	187	27	1	1	2	
0.39889	647	184	144	187	27	1	1	2	
0.3989	648	182	145	185	27	1	0	2	
0.39891	649	183	146	186	27	1	2	2	
0.39892	649	183	146	186	27	1	2	2	
0.39893	649	183	146	186	27	1	2	2	
0.39894	648	185	145	188	27	1	3	2	
0.39895	648	186	145	189	27	1	4	2	
0.39896	648	185	145	188	27	1	3	2	
0.39897	648	184	145	187	27	1	2	2	
0.39898	649	182	146	185	27	1	1	2	
0.39899	649	183	146	186	27	1	2	2	
0.399	648	184	145	187	27	1	2	2	
0.39901	648	184	145	187	27	1	2	2	
0.39902	647	184	144	187	27	1	1	2	
0.39903	646	184	144	186	27	1	1	1	
0.39904	646	184	144	186	27	1	1	1	
0.39905	647	183	144	186	27	2	0	1	
0.39906	647	184	144	187	27	2	1	1	
0.39907	647	184	144	187	27	2	1	1	
0.39908	647	185	144	188	28	2	1	1	
0.39909	647	185	144	188	28	2	1	1	
0.3991	646	186	144	188	29	2	1	0	
0.39911	646	186	144	188	29	2	1	0	
0.39912	646	187	144	189	29	2	2	0	
0.39913	646	187	144	189	29	2	2	0	
0.39914	646	186	144	188	29	2	1	0	
0.39915	646	186	144	188	29	2	1	0	
0.39916	646	185	144	187	29	2	0	0	
0.39917	645	187	143	189	29	2	1	0	
0.39918	645	187	143	189	30	2	0	0	
0.39919	645	187	143	189	30	2	0	0	
0.3992	645	188	143	190	30	2	1	0	
0.39921	646	188	143	191	30	2	1	1	
0.39922	646	188	143	191	30	2	1	1	
0.39923	646	187	143	190	30	2	0	1	
0.39924	645	188	142	191	30	2	0	1	
0.39925	645	189	142	192	31	2	0	1	
0.39926	645	191	142	194	32	2	1	1	
0.39927	645	190	142	193	32	2	0	1	
0.39928	646	191	142	195	32	3	1	1	
0.39929	646	192	142	196	33	3	1	1	
0.3993	646	191	142	195	33	3	0	1	
0.39931	646	192	142	196	33	3	1	1	
0.39932	646	192	142	196	34	3	0	1	
0.39933	646	193	142	197	34	3	1	1	
0.39934	645	194	142	197	34	2	2	1	
0.39935	645	194	142	197	34	2	2	1	
0.39936	645	195	142	198	34	2	3	1	
0.39937	645	192	142	195	34	2	0	1	
0.39938	645	192	142	195	34	2	0	1	
0.39939	645	192	142	195	34	2	0	1	
0.3994	645	192	142	195	34	2	0	1	
0.39941	645	194	142	197	34	2	2	1	
0.39942	645	195	142	198	34	2	3	1	
0.39943	645	194	142	197	34	2	2	1	
0.39944	645	193	142	196	34	2	1	1	
0.39945	645	193	142	196	34	2	1	1	
0.39946	645	192	142	195	33	2	1	1	
0.39947	644	193	141	196	33	2	1	1	
0.39948	644	193	141	196	33	2	1	1	
0.39949	644	195	141	198	34	2	2	1	
0.3995	644	194	141	197	34	2	1	1	
0.39951	644	194	141	197	34	2	1	1	
0.39952	644	194	141	197	34	2	1	1	
0.39953	643	194	140	197	34	2	0	1	
0.39954	642	194	140	196	33	2	1	0	
0.39955	642	195	140	197	33	2	2	0	
0.39956	641	195	139	197	33	2	1	0	
0.39957	641	195	139	197	33	2	1	0	
0.39958	641	195	139	197	33	2	1	0	
0.39959	641	196	139	198	33	2	2	0	
0.3996	641	197	139	199	33	2	3	0	
0.39961	643	196	140	199	33	2	3	1	
0.39962	643	195	140	198	33	2	2	1	
0.39963	645	193	141	197	33	2	1	2	
0.39964	645	193	141	197	33	2	1	2	
0.39965	645	193	141	197	32	2	2	2	
0.39966	645	192	141	196	32	2	1	2	
0.39967	645	193	141	197	32	2	2	2	
0.39968	645	192	141	196	32	2	1	2	
0.39969	646	192	142	196	32	2	2	2	
0.3997	646	191	142	195	32	2	1	2	
0.39971	646	192	142	196	32	2	2	2	
0.39972	646	193	142	197	33	2	2	2	
0.39973	646	194	143	197	33	2	4	1	
0.39974	646	192	143	195	33	2	2	1	
0.39975	646	192	143	195	33	2	2	1	
0.39976	646	191	143	194	33	2	1	1	
0.39977	646	193	143	196	33	2	3	1	
0.39978	646	191	143	194	33	2	1	1	
0.39979	646	190	143	193	33	2	0	1	
0.3998	647	190	143	194	33	2	0	2	
0.39981	647	191	143	195	33	2	1	2	
0.39982	647	192	143	196	33	2	2	2	
0.39983	647	191	143	195	34	2	0	2	
0.39984	647	192	143	196	34	2	1	2	
0.39985	646	193	143	196	34	2	2	1	
0.39986	646	192	143	195	34	2	1	1	
0.39987	645	192	143	194	34	1	1	1	
0.39988	645	192	143	194	34	1	1	1	
0.39989	645	192	143	194	34	1	1	1	
0.3999	645	192	143	194	34	1	1	1	
0.39991	645	191	143	193	34	1	0	1	
0.39992	645	191	143	193	34	1	0	1	
0.39993	645	191	143	193	34	1	0	1	
0.39994	646	190	144	192	34	1	0	1	
0.39995	646	190	144	192	34	1	0	1	
0.39996	646	190	144	192	34	1	0	1	
0.39997	646	190	144	192	34	1	0	1	
0.39998	646	191	144	193	34	1	1	1	
0.39999	647	190	145	192	34	1	1	1	
0.4	647	190	145	192	34	1	1	1	
0.40001	647	189	145	191	34	1	0	1	
0.40002	647	189	145	191	34	1	0	1	
0.40003	646	191	144	193	34	1	1	1	
0.40004	645	191	143	193	34	1	0	1	
0.40005	645	191	143	193	34	1	0	1	
0.40006	645	192	143	194	34	1	1	1	
0.40007	646	190	144	192	34	1	0	1	
0.40008	646	190	144	192	34	1	0	1	
0.40009	646	192	144	194	34	1	2	1	
0.4001	646	190	144	192	34	1	0	1	
0.40011	645	191	144	192	34	0	1	1	
0.40012	645	192	144	193	34	0	2	1	
0.40013	644	195	143	196	34	0	4	1	
0.40014	644	194	143	195	34	0	3	1	
0.40015	644	193	143	194	34	0	2	1	
0.40016	644	193	143	194	33	0	3	1	
0.40017	645	191	144	192	33	0	2	1	
0.40018	645	190	144	191	33	0	1	1	
0.40019	645	190	144	191	33	0	1	1	
0.4002	646	191	144	193	33	1	2	1	
0.40021	646	192	144	194	33	1	3	1	
0.40022	646	192	144	194	33	1	3	1	
0.40023	646	192	144	194	33	1	3	1	
0.40024	646	191	144	193	33	1	2	1	
0.40025	646	192	144	194	33	1	3	1	
0.40026	646	190	144	192	33	1	1	1	
0.40027	646	190	144	192	33	1	1	1	
0.40028	647	189	145	191	33	1	1	1	
0.40029	647	189	145	191	33	1	1	1	
0.4003	647	189	145	191	33	1	1	1	
0.40031	647	189	145	191	33	1	1	1	
0.40032	647	188	145	190	33	1	0	1	
0.40033	647	190	145	192	33	1	2	1	
0.40034	647	189	145	191	33	1	1	1	
0.40035	647	189	145	191	33	1	1	1	
0.40036	648	188	146	190	33	1	1	1	
0.40037	648	188	146	190	33	1	1	1	
0.40038	647	187	146	188	33	1	0	0	
0.40039	647	187	146	188	33	1	0	0	
0.4004	645	189	144	190	33	1	0	0	
0.40041	645	190	144	191	33	1	1	0	
0.40042	646	190	144	192	33	2	1	0	
0.40043	646	190	144	192	33	2	1	0	
0.40044	646	191	144	193	34	2	1	0	
0.40045	646	191	144	193	34	2	1	0	
0.40046	647	191	145	193	34	2	2	0	
0.40047	647	190	145	192	34	2	1	0	
0.40048	647	191	145	193	34	2	2	0	
0.40049	647	189	145	191	34	2	0	0	
0.4005	647	188	145	190	33	2	0	0	
0.40051	647	188	145	190	33	2	0	0	
0.40052	647	188	145	190	33	2	0	0	
0.40053	647	189	145	191	33	2	1	0	
0.40054	647	189	145	191	33	2	1	0	
0.40055	647	188	145	190	33	2	0	0	
0.40056	647	188	145	190	33	2	0	0	
0.40057	647	189	145	191	33	2	1	0	
0.40058	646	189	144	191	33	2	0	0	
0.40059	646	189	144	191	33	2	0	0	
0.4006	646	189	144	191	32	2	1	0	
0.40061	646	188	144	190	32	2	0	0	
0.40062	646	189	144	191	32	2	1	0	
0.40063	645	189	143	191	32	2	0	0	
0.40064	645	189	143	191	32	2	0	0	
0.40065	645	189	143	191	32	2	0	0	
0.40066	646	188	144	190	32	2	0	0	
0.40067	646	188	144	190	32	2	0	0	
0.40068	646	188	144	190	32	2	0	0	
0.40069	646	188	144	190	32	2	0	0	
0.4007	646	188	144	190	32	2	0	0	
0.40071	646	188	144	190	32	2	0	0	
0.40072	646	189	144	191	32	2	1	0	
0.40073	646	189	144	191	32	2	1	0	
0.40074	646	191	144	193	32	2	3	0	
0.40075	646	189	144	191	32	2	1	0	
0.40076	646	189	144	191	32	2	1	0	
0.40077	646	189	144	191	32	2	1	0	
0.40078	646	189	144	191	32	2	1	0	
0.40079	646	188	144	190	32	2	0	0	
0.4008	646	189	144	191	32	2	1	0	
0.40081	645	189	143	191	32	2	0	0	
0.40082	645	189	143	191	32	2	0	0	
0.40083	645	190	143	192	32	2	1	0	
0.40084	645	189	143	191	32	2	0	0	
0.40085	645	188	143	190	31	2	0	0	
0.40086	646	188	143	191	31	2	0	1	
0.40087	647	189	143	193	31	2	1	2	
0.40088	647	188	143	192	31	2	0	2	
0.40089	647	188	143	192	31	2	0	2	
0.4009	647	188	143	192	31	2	0	2	
0.40091	647	188	143	192	31	2	0	2	
0.40092	646	190	142	194	31	2	1	2	
0.40093	646	189	142	193	31	2	0	2	
0.40094	646	190	142	194	31	2	1	2	
0.40095	646	189	142	193	31	2	0	2	
0.40096	647	188	143	192	31	2	0	2	
0.40097	648	188	143	193	31	2	0	3	
0.40098	647	189	143	193	31	1	1	3	
0.40099	647	188	143	192	31	1	0	3	
0.401	647	188	143	192	31	1	0	3	
0.40101	647	189	143	193	31	1	1	3	
0.40102	647	188	143	192	31	1	0	3	
0.40103	646	188	143	191	31	1	0	2	
0.40104	646	190	143	193	31	1	2	2	
0.40105	647	189	144	192	31	1	2	2	
0.40106	647	188	144	191	31	1	1	2	
0.40107	646	187	144	189	31	1	0	1	
0.40108	646	186	144	188	30	1	0	1	
0.40109	646	186	144	188	30	1	0	1	
0.4011	646	186	144	188	30	1	0	1	
0.40111	646	187	144	189	30	1	1	1	
0.40112	646	189	144	191	30	1	3	1	
0.40113	646	188	144	190	30	1	2	1	
0.40114	646	188	144	190	30	1	2	1	
0.40115	646	188	144	190	30	1	2	1	
0.40116	646	188	144	190	30	1	2	1	
0.40117	646	187	144	189	30	1	1	1	
0.40118	646	187	144	189	30	2	1	0	
0.40119	646	187	144	189	30	2	1	0	
0.4012	646	186	144	188	30	2	0	0	
0.40121	646	186	144	188	30	2	0	0	
0.40122	646	187	144	189	29	2	2	0	
0.40123	646	186	144	188	29	2	1	0	
0.40124	645	188	143	190	29	2	2	0	
0.40125	644	188	143	189	29	1	2	0	
0.40126	644	187	143	188	29	1	1	0	
0.40127	644	186	143	187	29	1	0	0	
0.40128	644	186	143	187	29	1	0	0	
0.40129	645	187	143	189	29	1	1	1	
0.4013	645	186	143	188	29	1	0	1	
0.40131	645	187	143	189	29	1	1	1	
0.40132	644	188	142	190	29	1	1	1	
0.40133	644	188	142	190	29	1	1	1	
0.40134	645	189	142	192	29	1	2	2	
0.40135	645	187	142	190	29	1	0	2	
0.40136	645	187	142	190	29	1	0	2	
0.40137	644	187	142	189	29	1	0	1	
0.40138	644	187	142	189	29	1	0	1	
0.40139	644	187	142	189	29	1	0	1	
0.4014	644	187	142	189	29	1	0	1	
0.40141	643	187	142	188	29	0	0	1	
0.40142	642	189	141	190	29	0	1	1	
0.40143	642	190	141	191	30	0	1	1	
0.40144	642	190	141	191	30	0	1	1	
0.40145	641	191	140	192	30	0	1	1	
0.40146	641	191	140	192	30	0	1	1	
0.40147	643	190	141	192	30	0	1	2	
0.40148	643	189	141	191	30	0	0	2	
0.40149	643	189	141	191	30	0	0	2	
0.4015	643	189	141	191	30	0	0	2	
0.40151	643	190	141	192	30	0	1	2	
0.40152	643	190	141	192	30	0	1	2	
0.40153	643	190	141	192	30	0	1	2	
0.40154	643	189	141	191	30	0	0	2	
0.40155	642	192	140	194	30	0	2	2	
0.40156	642	191	140	193	30	0	1	2	
0.40157	642	191	140	193	30	0	1	2	
0.40158	642	192	140	194	30	0	2	2	
0.40159	642	192	140	194	30	0	2	2	
0.4016	642	191	140	193	30	0	1	2	
0.40161	642	191	140	193	30	0	1	2	
0.40162	642	191	140	193	30	0	1	2	
0.40163	642	192	140	194	30	0	2	2	
0.40164	642	192	140	194	31	0	1	2	
0.40165	642	193	140	195	31	0	2	2	
0.40166	642	193	140	195	31	0	2	2	
0.40167	642	193	140	195	31	0	2	2	
0.40168	642	191	141	192	31	0	1	1	
0.40169	642	194	141	195	32	0	3	1	
0.4017	642	192	141	193	32	0	1	1	
0.40171	642	191	141	192	32	0	0	1	
0.40172	642	192	141	193	32	0	1	1	
0.40173	642	191	141	192	32	0	0	1	
0.40174	642	191	141	192	32	0	0	1	
0.40175	642	191	141	192	32	0	0	1	
0.40176	642	191	141	192	32	0	0	1	
0.40177	642	191	141	192	32	0	0	1	
0.40178	642	192	141	193	32	0	1	1	
0.40179	642	192	141	193	32	0	1	1	
0.4018	642	192	141	193	32	0	1	1	
0.40181	642	194	141	195	32	0	3	1	
0.40182	642	191	141	192	32	0	0	1	
0.40183	642	191	141	192	32	0	0	1	
0.40184	641	192	140	193	32	0	0	1	
0.40185	640	192	139	193	31	0	0	1	
0.40186	640	192	139	193	31	0	0	1	
0.40187	640	191	139	192	30	0	0	1	
0.40188	640	191	139	192	30	0	0	1	
0.40189	640	191	139	192	30	0	0	1	
0.4019	640	192	139	193	30	0	1	1	
0.40191	640	192	139	193	30	0	1	1	
0.40192	641	192	139	194	30	1	1	1	
0.40193	641	192	139	194	30	1	1	1	
0.40194	641	192	139	194	30	1	1	1	
0.40195	640	192	138	194	30	1	0	1	
0.40196	640	193	138	195	30	1	1	1	
0.40197	640	192	138	194	30	1	0	1	
0.40198	640	192	138	194	30	1	0	1	
0.40199	640	193	138	195	30	1	1	1	
0.402	640	191	138	193	29	1	0	1	
0.40201	640	191	138	193	29	1	0	1	
0.40202	640	192	138	194	29	1	1	1	
0.40203	640	191	138	193	29	1	0	1	
0.40204	640	191	138	193	29	1	0	1	
0.40205	640	192	138	194	29	1	1	1	
0.40206	640	191	138	193	28	1	1	1	
0.40207	640	190	138	192	28	1	0	1	
0.40208	640	189	138	191	27	1	0	1	
0.40209	640	189	138	191	27	1	0	1	
0.4021	640	190	138	192	27	1	1	1	
0.40211	640	190	138	192	27	1	1	1	
0.40212	640	190	138	192	27	1	1	1	
0.40213	640	191	138	193	27	1	2	1	
0.40214	640	192	138	194	27	1	3	1	
0.40215	640	191	138	193	27	1	2	1	
0.40216	640	191	138	193	27	1	2	1	
0.40217	640	190	138	192	27	1	1	1	
0.40218	640	190	138	192	27	1	1	1	
0.40219	639	191	137	193	27	1	1	1	
0.4022	639	190	137	192	27	1	0	1	
0.40221	639	190	137	192	27	1	0	1	
0.40222	638	191	136	193	27	1	0	1	
0.40223	638	192	136	194	27	1	1	1	
0.40224	638	193	136	195	27	1	2	1	
0.40225	638	193	136	195	27	1	2	1	
0.40226	638	192	136	194	27	1	1	1	
0.40227	638	191	136	193	27	1	0	1	
0.40228	638	192	136	194	27	1	1	1	
0.40229	638	191	136	193	27	1	0	1	
0.4023	640	191	138	193	27	1	2	1	
0.40231	640	192	138	194	27	1	3	1	
0.40232	640	192	138	194	28	1	2	1	
0.40233	640	193	138	195	28	1	3	1	
0.40234	640	191	138	193	28	1	1	1	
0.40235	640	192	138	194	28	1	2	1	
0.40236	639	191	138	192	28	1	1	0	
0.40237	639	190	138	191	27	1	1	0	
0.40238	639	191	138	192	27	1	2	0	
0.40239	639	191	138	192	27	1	2	0	
0.4024	640	191	138	193	27	2	2	0	
0.40241	640	190	138	192	27	2	1	0	
0.40242	640	190	138	192	27	2	1	0	
0.40243	640	189	138	191	26	2	1	0	
0.40244	640	190	138	192	26	2	2	0	
0.40245	640	190	138	192	26	2	2	0	
0.40246	639	191	137	193	26	2	2	0	
0.40247	639	190	137	192	26	2	1	0	
0.40248	640	190	138	192	26	2	2	0	
0.40249	640	189	138	191	26	2	1	0	
0.4025	638	191	137	192	26	1	2	0	
0.40251	638	191	137	192	26	1	2	0	
0.40252	638	190	137	191	26	1	1	0	
0.40253	637	191	136	192	25	1	2	0	
0.40254	637	192	136	193	25	1	3	0	
0.40255	637	191	136	192	25	1	2	0	
0.40256	637	192	136	193	25	1	3	0	
0.40257	637	190	136	191	25	1	1	0	
0.40258	637	190	136	191	25	1	1	0	
0.40259	637	190	136	191	25	1	1	0	
0.4026	637	189	136	190	25	1	0	0	
0.40261	638	188	137	189	25	1	0	0	
0.40262	638	189	137	190	25	1	1	0	
0.40263	638	189	137	190	26	1	0	0	
0.40264	638	190	137	191	26	1	1	0	
0.40265	638	190	137	191	26	1	1	0	
0.40266	637	191	136	192	26	1	1	0	
0.40267	637	191	136	192	26	1	1	0	
0.40268	637	194	136	195	27	1	3	0	
0.40269	637	194	136	195	27	1	3	0	
0.4027	637	193	136	194	27	1	2	0	
0.40271	637	192	136	193	27	1	1	0	
0.40272	637	191	136	192	27	1	0	0	
0.40273	638	190	137	191	27	1	0	0	
0.40274	638	190	137	191	27	1	0	0	
0.40275	639	190	137	192	27	1	0	1	
0.40276	638	192	136	194	27	1	1	1	
0.40277	638	192	136	194	27	1	1	1	
0.40278	639	192	136	195	27	1	1	2	
0.40279	639	192	136	195	27	1	1	2	
0.4028	639	191	136	194	27	1	0	2	
0.40281	639	194	136	197	28	1	2	2	
0.40282	638	194	135	197	28	1	1	2	
0.40283	637	193	135	195	28	1	0	1	
0.40284	637	193	135	195	28	1	0	1	
0.40285	636	194	134	196	28	1	0	1	
0.40286	636	194	134	196	28	1	0	1	
0.40287	636	194	134	196	28	1	0	1	
0.40288	636	196	134	198	28	1	2	1	
0.40289	636	195	134	197	28	1	1	1	
0.4029	636	195	134	197	28	1	1	1	
0.40291	636	196	134	198	28	1	2	1	
0.40292	637	194	135	196	28	1	1	1	
0.40293	637	193	135	195	27	1	1	1	
0.40294	637	193	135	195	27	1	1	1	
0.40295	638	192	136	194	27	1	1	1	
0.40296	638	193	136	195	27	1	2	1	
0.40297	638	192	136	194	27	1	1	1	
0.40298	638	191	136	193	27	1	0	1	
0.40299	638	191	136	193	27	1	0	1	
0.403	638	191	136	193	27	1	0	1	
0.40301	638	192	136	194	27	1	1	1	
0.40302	638	191	136	193	27	1	0	1	
0.40303	638	191	136	193	27	1	0	1	
0.40304	638	191	136	193	27	1	0	1	
0.40305	638	191	136	193	27	1	0	1	
0.40306	638	192	136	194	27	1	1	1	
0.40307	638	192	136	194	27	1	1	1	
0.40308	638	194	137	195	27	1	4	0	
0.40309	639	191	138	192	27	1	2	0	
0.4031	639	190	138	191	27	1	1	0	
0.40311	639	190	138	191	27	1	1	0	
0.40312	639	192	138	193	27	1	3	0	
0.40313	640	189	139	190	27	1	1	0	
0.40314	641	187	140	188	27	1	0	0	
0.40315	641	187	140	188	26	1	1	0	
0.40316	641	186	140	187	26	1	0	0	
0.40317	641	187	140	188	26	1	1	0	
0.40318	641	187	140	188	26	1	1	0	
0.40319	640	188	140	188	26	0	2	0	
0.4032	640	188	140	188	26	0	2	0	
0.40321	640	188	140	188	26	0	2	0	
0.40322	640	186	140	186	26	0	0	0	
0.40323	640	186	140	186	26	0	0	0	
0.40324	640	186	140	186	26	0	0	0	
0.40325	640	186	140	186	26	0	0	0	
0.40326	639	188	139	188	26	0	1	0	
0.40327	639	188	139	188	26	0	1	0	
0.40328	639	188	139	188	26	0	1	0	
0.40329	639	187	139	187	26	0	0	0	
0.4033	639	188	139	188	26	0	1	0	
0.40331	639	189	139	189	26	0	2	0	
0.40332	639	187	139	187	26	0	0	0	
0.40333	639	187	139	187	26	0	0	0	
0.40334	639	187	139	187	26	0	0	0	
0.40335	639	188	139	188	26	0	1	0	
0.40336	639	188	139	188	26	0	1	0	
0.40337	639	189	139	189	26	0	2	0	
0.40338	639	190	139	190	26	0	3	0	
0.40339	639	189	139	189	26	0	2	0	
0.4034	640	189	140	189	26	0	3	0	
0.40341	640	189	140	189	26	0	3	0	
0.40342	640	189	140	189	26	0	3	0	
0.40343	640	187	140	187	26	0	1	0	
0.40344	640	187	140	187	26	0	1	0	
0.40345	640	187	140	187	26	0	1	0	
0.40346	640	187	140	187	26	0	1	0	
0.40347	640	186	140	186	26	0	0	0	
0.40348	640	186	140	186	26	0	0	0	
0.40349	640	186	140	186	26	0	0	0	
0.4035	640	186	140	186	26	0	0	0	
0.40351	640	186	140	186	26	0	0	0	
0.40352	640	186	140	186	25	0	1	0	
0.40353	640	187	140	187	25	0	2	0	
0.40354	640	186	140	186	24	0	2	0	
0.40355	640	185	140	185	24	0	1	0	
0.40356	639	185	139	185	24	0	0	0	
0.40357	639	185	139	185	24	0	0	0	
0.40358	639	185	139	185	24	0	0	0	
0.40359	639	185	139	185	24	0	0	0	
0.4036	639	185	139	185	24	0	0	0	
0.40361	640	184	140	184	24	0	0	0	
0.40362	640	184	140	184	24	0	0	0	
0.40363	640	186	140	186	24	0	2	0	
0.40364	640	185	140	185	24	0	1	0	
0.40365	640	186	140	186	24	0	2	0	
0.40366	640	186	140	186	24	0	2	0	
0.40367	640	186	140	186	24	0	2	0	
0.40368	640	186	140	186	24	0	2	0	
0.40369	641	184	140	185	24	0	0	1	
0.4037	641	185	140	186	24	0	1	1	
0.40371	641	185	140	186	24	0	1	1	
0.40372	641	184	140	185	24	0	0	1	
0.40373	640	185	139	186	24	0	0	1	
0.40374	640	186	139	187	24	0	1	1	
0.40375	640	187	139	188	23	0	3	1	
0.40376	641	186	140	187	23	0	3	1	
0.40377	641	186	140	187	23	0	3	1	
0.40378	641	186	140	187	24	0	2	1	
0.40379	641	186	140	187	24	0	2	1	
0.4038	641	186	140	187	24	0	2	1	
0.40381	641	185	140	186	24	0	1	1	
0.40382	641	187	140	188	24	0	3	1	
0.40383	641	185	140	186	24	0	1	1	
0.40384	641	186	140	187	24	0	2	1	
0.40385	641	184	140	185	24	0	0	1	
0.40386	640	185	139	186	24	0	0	1	
0.40387	640	187	139	188	25	0	1	1	
0.40388	640	188	139	189	25	0	2	1	
0.40389	639	187	138	188	25	0	0	1	
0.4039	639	187	138	188	25	0	0	1	
0.40391	639	187	138	188	25	0	0	1	
0.40392	639	188	138	189	25	0	1	1	
0.40393	639	187	138	188	25	0	0	1	
0.40394	639	188	138	189	25	0	1	1	
0.40395	638	190	137	191	25	0	2	1	
0.40396	639	190	138	191	25	0	3	1	
0.40397	639	189	138	190	25	0	2	1	
0.40398	639	188	138	189	25	0	1	1	
0.40399	638	187	138	187	25	0	0	0	
0.404	638	187	138	187	25	0	0	0	
0.40401	638	188	138	188	25	0	1	0	
0.40402	638	187	138	187	25	0	0	0	
0.40403	638	188	138	188	25	0	1	0	
0.40404	638	188	138	188	25	0	1	0	
0.40405	638	188	138	188	25	0	1	0	
0.40406	638	188	138	188	25	0	1	0	
0.40407	638	189	138	189	25	0	2	0	
0.40408	637	189	137	189	25	0	1	0	
0.40409	637	188	137	188	25	0	0	0	
0.4041	637	188	137	188	25	0	0	0	
0.40411	637	189	137	189	25	0	1	0	
0.40412	637	188	137	188	25	0	0	0	
0.40413	636	191	136	191	25	0	2	0	
0.40414	637	190	136	191	25	0	1	1	
0.40415	637	191	136	192	25	0	2	1	
0.40416	637	191	136	192	25	0	2	1	
0.40417	637	190	136	191	25	0	1	1	
0.40418	637	191	136	192	25	0	2	1	
0.40419	636	193	136	193	25	0	4	0	
0.4042	636	191	136	191	25	0	2	0	
0.40421	637	190	137	190	24	0	3	0	
0.40422	637	189	137	189	24	0	2	0	
0.40423	637	187	137	187	24	0	0	0	
0.40424	638	186	138	186	24	0	0	0	
0.40425	638	186	138	186	24	0	0	0	
0.40426	638	186	138	186	24	0	0	0	
0.40427	638	186	138	186	24	0	0	0	
0.40428	638	186	138	186	24	0	0	0	
0.40429	638	186	138	186	24	0	0	0	
0.4043	638	186	138	186	24	0	0	0	
0.40431	638	186	138	186	24	0	0	0	
0.40432	638	186	138	186	24	0	0	0	
0.40433	639	185	139	185	24	0	0	0	
0.40434	639	185	139	185	24	0	0	0	
0.40435	639	185	139	185	24	0	0	0	
0.40436	638	186	138	186	23	0	1	0	
0.40437	638	186	138	186	23	0	1	0	
0.40438	638	186	138	186	23	0	1	0	
0.40439	638	187	138	187	23	0	2	0	
0.4044	638	186	138	186	23	0	1	0	
0.40441	639	185	139	185	23	0	1	0	
0.40442	639	185	139	185	23	0	1	0	
0.40443	639	185	139	185	23	0	1	0	
0.40444	639	184	139	184	23	0	0	0	
0.40445	639	184	139	184	23	0	0	0	
0.40446	639	183	139	183	22	0	0	0	
0.40447	639	184	139	184	22	0	1	0	
0.40448	639	186	139	186	22	0	3	0	
0.40449	638	187	138	187	22	0	3	0	
0.4045	638	187	138	187	22	0	3	0	
0.40451	638	186	138	186	22	0	2	0	
0.40452	638	186	138	186	22	0	2	0	
0.40453	638	185	138	185	22	0	1	0	
0.40454	638	184	138	184	22	0	0	0	
0.40455	638	184	138	184	22	0	0	0	
0.40456	638	184	138	184	22	0	0	0	
0.40457	638	185	138	185	22	0	1	0	
0.40458	638	184	138	184	22	0	0	0	
0.40459	638	185	138	185	22	0	1	0	
