TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,cd4'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.1073	371	96	68	0	0	0	0	0	0	0	2629
0.10731	371	96	68	0	0	0	0	0	0	0	2629
0.10732	371	96	68	0	0	0	0	0	0	0	2629
0.10733	371	96	68	0	0	0	0	0	0	0	2629
0.10734	371	96	68	0	0	0	0	0	0	0	2629
0.10735	371	96	68	0	0	0	0	0	0	0	2629
0.10736	371	96	68	0	0	0	0	0	0	0	2629
0.10737	371	96	68	0	0	0	0	0	0	0	2630
0.10738	372	96	68	0	0	0	0	0	0	0	2631
0.10739	372	96	68	0	0	0	0	0	0	0	2631
0.1074	372	96	68	0	0	0	0	0	0	0	2631
0.10741	373	95	68	0	0	0	0	0	0	0	2632
0.10742	373	95	68	0	0	0	0	0	0	0	2632
0.10743	373	95	68	0	0	0	0	0	0	0	2632
0.10744	373	95	68	0	0	0	0	0	0	0	2632
0.10745	374	96	68	0	0	0	0	0	0	0	2634
0.10746	373	96	68	0	0	0	0	0	0	0	2634
0.10747	373	96	68	0	0	0	0	0	0	0	2634
0.10748	373	96	68	0	0	0	0	0	0	0	2634
0.10749	372	96	68	0	0	0	0	0	0	0	2634
0.1075	372	96	68	0	0	0	0	0	0	0	2634
0.10751	372	96	68	0	0	0	0	0	0	0	2634
0.10752	372	96	68	0	0	0	0	0	0	0	2634
0.10753	372	96	68	0	0	0	0	0	0	0	2634
0.10754	372	96	68	0	0	0	0	0	0	0	2634
0.10755	372	97	68	0	0	0	0	0	0	0	2635
0.10756	373	97	68	0	0	0	0	0	0	0	2636
0.10757	373	97	68	0	0	0	0	0	0	0	2636
0.10758	372	97	68	0	0	0	0	0	0	0	2636
0.10759	372	97	67	0	0	0	0	0	0	0	2636
0.1076	373	97	67	0	0	0	0	0	0	0	2637
0.10761	374	97	67	0	0	0	0	0	0	0	2638
0.10762	374	97	67	0	0	0	0	0	0	0	2638
0.10763	374	97	67	0	0	0	0	0	0	0	2638
0.10764	374	97	68	0	0	0	0	0	0	0	2639
0.10765	375	97	68	0	0	0	0	0	0	0	2640
0.10766	375	97	68	0	0	0	0	0	0	0	2640
0.10767	375	97	68	0	0	0	0	0	0	0	2640
0.10768	375	97	69	0	0	0	0	0	0	0	2641
0.10769	375	97	69	0	0	0	0	0	0	0	2641
0.1077	375	97	69	0	0	0	0	0	0	0	2641
0.10771	375	97	69	0	0	0	0	0	0	0	2641
0.10772	375	97	69	0	0	0	0	0	0	0	2641
0.10773	374	97	69	0	0	0	0	0	0	0	2641
0.10774	374	97	69	0	0	0	0	0	0	0	2641
0.10775	373	97	69	0	0	0	0	0	0	0	2641
0.10776	373	97	69	0	0	0	0	0	0	0	2641
0.10777	373	97	69	0	0	0	0	0	0	0	2641
0.10778	373	97	69	0	0	0	0	0	0	0	2641
0.10779	373	97	69	0	0	0	0	0	0	0	2641
0.1078	373	97	69	0	0	0	0	0	0	0	2641
0.10781	373	97	69	0	0	0	0	0	0	0	2641
0.10782	373	97	69	0	0	0	0	0	0	0	2641
0.10783	373	97	69	0	0	0	0	0	0	0	2641
0.10784	373	97	69	0	0	0	0	0	0	0	2641
0.10785	373	98	69	0	0	0	0	0	0	0	2642
0.10786	373	98	70	0	0	0	0	0	0	0	2643
0.10787	373	98	70	0	0	0	0	0	0	0	2643
0.10788	373	98	70	0	0	0	0	0	0	0	2643
0.10789	373	98	70	0	0	0	0	0	0	0	2643
0.1079	374	98	70	0	0	0	0	0	0	0	2644
0.10791	373	98	70	0	0	0	0	0	0	0	2644
0.10792	373	98	70	0	0	0	0	0	0	0	2644
0.10793	373	99	70	0	0	0	0	0	0	0	2645
0.10794	373	99	70	0	0	0	0	0	0	0	2645
0.10795	373	99	70	0	0	0	0	0	0	0	2645
0.10796	373	99	71	0	0	0	0	0	0	0	2646
0.10797	373	99	71	0	0	0	0	0	0	0	2646
0.10798	373	99	71	0	0	0	0	0	0	0	2646
0.10799	373	100	71	0	0	0	0	0	0	0	2647
0.108	373	100	71	0	0	0	0	0	0	0	2647
0.10801	373	100	71	0	0	0	0	0	0	0	2647
0.10802	372	100	70	0	0	0	0	0	0	0	2647
0.10803	372	100	70	0	0	0	0	0	0	0	2647
0.10804	372	100	70	0	0	0	0	0	0	0	2647
0.10805	372	100	70	0	0	0	0	0	0	0	2647
0.10806	372	100	71	0	0	0	0	0	0	0	2648
0.10807	372	100	71	0	0	0	0	0	0	0	2648
0.10808	372	100	71	0	0	0	0	0	0	0	2648
0.10809	372	100	71	0	0	0	0	0	0	0	2648
0.1081	372	100	71	0	0	0	0	0	0	0	2648
0.10811	372	100	71	0	0	0	0	0	0	0	2648
0.10812	372	100	71	0	0	0	0	0	0	0	2648
0.10813	372	100	71	0	0	0	0	0	0	0	2648
0.10814	372	100	71	0	0	0	0	0	0	0	2648
0.10815	372	100	71	0	0	0	0	0	0	0	2648
0.10816	373	100	71	0	0	0	0	0	0	0	2649
0.10817	373	100	71	0	0	0	0	0	0	0	2649
0.10818	374	100	71	0	0	0	0	0	0	0	2650
0.10819	374	100	71	0	0	0	0	0	0	0	2650
0.1082	374	100	72	0	0	0	0	0	0	0	2651
0.10821	374	99	72	0	0	0	0	0	0	0	2651
0.10822	374	99	72	0	0	0	0	0	0	0	2651
0.10823	374	99	72	0	0	0	0	0	0	0	2651
0.10824	374	99	72	0	0	0	0	0	0	0	2651
0.10825	374	99	72	0	0	0	0	0	0	0	2651
0.10826	374	99	72	0	0	0	0	0	0	0	2652
0.10827	374	99	72	0	0	0	0	0	0	0	2652
0.10828	373	99	72	0	0	0	0	0	0	0	2652
0.10829	373	98	72	0	0	0	0	0	0	0	2652
0.1083	373	98	72	0	0	0	0	0	0	0	2652
0.10831	374	98	72	0	0	0	0	0	0	0	2653
0.10832	374	98	72	0	0	0	0	0	0	0	2653
0.10833	374	98	72	0	0	0	0	0	0	0	2653
0.10834	373	98	72	0	0	0	0	0	0	0	2653
0.10835	373	99	72	0	0	0	0	0	0	0	2654
0.10836	373	99	72	0	0	0	0	0	0	0	2654
0.10837	373	98	72	0	0	0	0	0	0	0	2654
0.10838	374	98	72	0	0	0	0	0	0	0	2655
0.10839	374	98	72	0	0	0	0	0	0	0	2655
0.1084	374	98	72	0	0	0	0	0	0	0	2655
0.10841	374	98	72	0	0	0	0	0	0	0	2655
0.10842	374	98	72	0	0	0	0	0	0	0	2655
0.10843	374	98	72	0	0	0	0	0	0	0	2655
0.10844	375	98	72	0	0	0	0	0	0	0	2656
0.10845	375	98	72	0	0	0	0	0	0	0	2656
0.10846	375	98	72	0	0	0	0	0	0	0	2656
0.10847	375	98	72	0	0	0	0	0	0	0	2656
0.10848	375	98	72	0	0	0	0	0	0	0	2656
0.10849	375	98	72	0	0	0	0	0	0	0	2656
0.1085	374	98	72	0	0	0	0	0	0	0	2656
0.10851	374	98	72	0	0	0	0	0	0	0	2656
0.10852	374	98	72	0	0	0	0	0	0	0	2656
0.10853	374	98	73	0	0	0	0	0	0	0	2657
0.10854	374	98	73	0	0	0	0	0	0	0	2657
0.10855	373	98	73	0	0	0	0	0	0	0	2657
0.10856	373	98	73	0	0	0	0	0	0	0	2657
0.10857	372	98	73	0	0	0	0	0	0	0	2657
0.10858	372	98	73	0	0	0	0	0	0	0	2657
0.10859	372	98	73	0	0	0	0	0	0	0	2657
0.1086	372	98	73	0	0	0	0	0	0	0	2657
0.10861	372	98	74	0	0	0	0	0	0	0	2658
0.10862	372	98	74	0	0	0	0	0	0	0	2658
0.10863	371	98	74	0	0	0	0	0	0	0	2658
0.10864	371	98	74	0	0	0	0	0	0	0	2658
0.10865	371	98	74	0	0	0	0	0	0	0	2658
0.10866	372	98	74	0	0	0	0	0	0	0	2659
0.10867	373	98	74	0	0	0	0	0	0	0	2660
0.10868	373	98	74	0	0	0	0	0	0	0	2660
0.10869	373	98	74	0	0	0	0	0	0	0	2660
0.1087	373	98	74	0	0	0	0	0	0	0	2660
0.10871	373	98	74	0	0	0	0	0	0	0	2660
0.10872	373	98	74	0	0	0	0	0	0	0	2660
0.10873	373	98	74	0	0	0	0	0	0	0	2660
0.10874	373	98	74	0	0	0	0	0	0	0	2660
0.10875	374	98	74	0	0	0	0	0	0	0	2661
0.10876	374	98	74	0	0	0	0	0	0	0	2661
0.10877	374	98	74	0	0	0	0	0	0	0	2661
0.10878	374	98	74	0	0	0	0	0	0	0	2661
0.10879	374	98	74	0	0	0	0	0	0	0	2661
0.1088	374	98	74	0	0	0	0	0	0	0	2661
0.10881	374	98	74	0	0	0	0	0	0	0	2661
0.10882	374	98	74	0	0	0	0	0	0	0	2661
0.10883	374	98	74	0	0	0	0	0	0	0	2661
0.10884	374	98	74	0	0	0	0	0	0	0	2661
0.10885	374	98	74	0	0	0	0	0	0	0	2661
0.10886	374	98	74	0	0	0	0	0	0	0	2661
0.10887	374	98	74	0	0	0	0	0	0	0	2661
0.10888	374	98	74	0	0	0	0	0	0	0	2661
0.10889	374	98	74	0	0	0	0	0	0	0	2661
0.1089	374	98	74	0	0	0	0	0	0	0	2661
0.10891	375	98	74	0	0	0	0	0	0	0	2662
0.10892	375	98	74	0	0	0	0	0	0	0	2662
0.10893	375	98	74	0	0	0	0	0	0	0	2662
0.10894	374	98	74	0	0	0	0	0	0	0	2662
0.10895	375	98	74	0	0	0	0	0	0	0	2663
0.10896	375	99	74	0	0	0	0	0	0	0	2664
0.10897	375	99	74	0	0	0	0	0	0	0	2664
0.10898	375	99	74	0	0	0	0	0	0	0	2664
0.10899	375	99	74	0	0	0	0	0	0	0	2664
0.109	375	98	74	0	0	0	0	0	0	0	2664
0.10901	375	98	74	0	0	0	0	0	0	0	2664
0.10902	375	98	74	0	0	0	0	0	0	0	2664
0.10903	375	98	73	0	0	0	0	0	0	0	2664
0.10904	375	98	73	0	0	0	0	0	0	0	2664
0.10905	375	98	73	0	0	0	0	0	0	0	2664
0.10906	375	98	73	0	0	0	0	0	0	0	2664
0.10907	375	98	73	0	0	0	0	0	0	0	2664
0.10908	375	98	73	0	0	0	0	0	0	0	2664
0.10909	375	98	73	0	0	0	0	0	0	0	2664
0.1091	376	98	73	0	0	0	0	0	0	0	2665
0.10911	376	98	73	0	0	0	0	0	0	0	2665
0.10912	376	98	73	0	0	0	0	0	0	0	2665
0.10913	376	98	73	0	0	0	0	0	0	0	2665
0.10914	375	97	73	0	0	0	0	0	0	0	2665
0.10915	375	97	73	0	0	0	0	0	0	0	2665
0.10916	375	97	73	0	0	0	0	0	0	0	2665
0.10917	375	97	73	0	0	0	0	0	0	0	2665
0.10918	374	97	73	0	0	0	0	0	0	0	2665
0.10919	374	97	73	0	0	0	0	0	0	0	2665
0.1092	374	98	73	0	0	0	0	0	0	0	2666
0.10921	373	98	73	0	0	0	0	0	0	0	2666
0.10922	373	99	73	0	0	0	0	0	0	0	2667
0.10923	373	98	73	0	0	0	0	0	0	0	2667
0.10924	373	98	73	0	0	0	0	0	0	0	2667
0.10925	373	98	73	0	0	0	0	0	0	0	2667
0.10926	373	98	73	0	0	0	0	0	0	0	2667
0.10927	373	98	73	0	0	0	0	0	0	0	2667
0.10928	373	98	73	0	0	0	0	0	0	0	2667
0.10929	373	98	73	0	0	0	0	0	0	0	2667
0.1093	373	98	73	0	0	0	0	0	0	0	2667
0.10931	373	97	73	0	0	0	0	0	0	0	2667
0.10932	373	97	73	0	0	0	0	0	0	0	2667
0.10933	373	97	72	0	0	0	0	0	0	0	2667
0.10934	373	97	72	0	0	0	0	0	0	0	2667
0.10935	373	97	73	0	0	0	0	0	0	0	2668
0.10936	374	97	73	0	0	0	0	0	0	0	2669
0.10937	374	97	73	0	0	0	0	0	0	0	2669
0.10938	373	97	73	0	0	0	0	0	0	0	2669
0.10939	373	98	73	0	0	0	0	0	0	0	2670
0.1094	375	98	73	0	0	0	0	0	0	0	2672
0.10941	374	98	73	0	0	0	0	0	0	0	2672
0.10942	374	98	73	0	0	0	0	0	0	0	2672
0.10943	373	98	73	0	0	0	0	0	0	0	2672
0.10944	373	98	73	0	0	0	0	0	0	0	2672
0.10945	373	98	73	0	0	0	0	0	0	0	2672
0.10946	373	98	73	0	0	0	0	0	0	0	2672
0.10947	374	98	73	0	0	0	0	0	0	0	2673
0.10948	374	98	74	0	0	0	0	0	0	0	2674
0.10949	374	98	74	0	0	0	0	0	0	0	2674
0.1095	375	98	74	0	0	0	0	0	0	0	2675
0.10951	375	98	74	0	0	0	0	0	0	0	2675
0.10952	375	98	75	0	0	0	0	0	0	0	2676
0.10953	375	98	74	0	0	0	0	0	0	0	2676
0.10954	375	98	74	0	0	0	0	0	0	0	2676
0.10955	375	98	74	0	0	0	0	0	0	0	2676
0.10956	375	98	74	0	0	0	0	0	0	0	2676
0.10957	375	98	74	0	0	0	0	0	0	0	2676
0.10958	375	98	74	0	0	0	0	0	0	0	2676
0.10959	375	98	74	0	0	0	0	0	0	0	2676
0.1096	376	98	74	0	0	0	0	0	0	0	2677
0.10961	376	98	74	0	0	0	0	0	0	0	2677
0.10962	376	98	74	0	0	0	0	0	0	0	2677
0.10963	376	98	74	0	0	0	0	0	0	0	2677
0.10964	376	99	74	0	0	0	0	0	0	0	2678
0.10965	376	99	74	0	0	0	0	0	0	0	2678
0.10966	376	99	74	0	0	0	0	0	0	0	2678
0.10967	376	99	74	0	0	0	0	0	0	0	2678
0.10968	376	99	74	0	0	0	0	0	0	0	2678
0.10969	376	99	73	0	0	0	0	0	0	0	2678
0.1097	376	99	74	0	0	0	0	0	0	0	2679
0.10971	376	99	74	0	0	0	0	0	0	0	2679
0.10972	376	99	74	0	0	0	0	0	0	0	2680
0.10973	376	99	74	0	0	0	0	0	0	0	2680
0.10974	376	99	74	0	0	0	0	0	0	0	2680
0.10975	377	99	74	0	0	0	0	0	0	0	2681
0.10976	377	99	74	0	0	0	0	0	0	0	2681
0.10977	377	99	74	0	0	0	0	0	0	0	2681
0.10978	377	99	74	0	0	0	0	0	0	0	2681
0.10979	377	99	75	0	0	0	0	0	0	0	2682
0.1098	377	99	74	0	0	0	0	0	0	0	2682
0.10981	376	99	74	0	0	0	0	0	0	0	2682
0.10982	377	99	74	0	0	0	0	0	0	0	2683
0.10983	377	99	75	0	0	0	0	0	0	0	2684
0.10984	377	99	75	0	0	0	0	0	0	0	2684
0.10985	377	99	75	0	0	0	0	0	0	0	2684
0.10986	377	99	75	0	0	0	0	0	0	0	2684
0.10987	377	99	75	0	0	0	0	0	0	0	2684
0.10988	377	98	75	0	0	0	0	0	0	0	2684
0.10989	377	98	75	0	0	0	0	0	0	0	2684
0.1099	377	98	75	0	0	0	0	0	0	0	2684
0.10991	377	98	75	0	0	0	0	0	0	0	2684
0.10992	376	98	75	0	0	0	0	0	0	0	2684
0.10993	376	98	75	0	0	0	0	0	0	0	2684
0.10994	376	98	75	0	0	0	0	0	0	0	2684
0.10995	375	98	75	0	0	0	0	0	0	0	2684
0.10996	375	98	75	0	0	0	0	0	0	0	2684
0.10997	376	98	75	0	0	0	0	0	0	0	2685
0.10998	376	98	75	0	0	0	0	0	0	0	2686
0.10999	376	98	75	0	0	0	0	0	0	0	2686
0.11	376	98	75	0	0	0	0	0	0	0	2686
0.11001	376	98	75	0	0	0	0	0	0	0	2686
0.11002	377	98	75	0	0	0	0	0	0	0	2687
0.11003	377	98	75	0	0	0	0	0	0	0	2687
0.11004	378	98	75	0	0	0	0	0	0	0	2688
0.11005	378	98	75	0	0	0	0	0	0	0	2688
0.11006	378	97	75	0	0	0	0	0	0	0	2688
0.11007	378	97	75	0	0	0	0	0	0	0	2688
0.11008	378	97	75	0	0	0	0	0	0	0	2688
0.11009	378	97	75	0	0	0	0	0	0	0	2688
0.1101	378	97	75	0	0	0	0	0	0	0	2688
0.11011	379	97	75	0	0	0	0	0	0	0	2689
0.11012	378	98	75	0	0	0	0	0	0	0	2690
0.11013	377	98	75	0	0	0	0	0	0	0	2690
0.11014	377	98	75	0	0	0	0	0	0	0	2690
0.11015	377	98	75	0	0	0	0	0	0	0	2690
0.11016	377	98	75	0	0	0	0	0	0	0	2690
0.11017	377	98	75	0	0	0	0	0	0	0	2690
0.11018	377	98	75	0	0	0	0	0	0	0	2690
0.11019	377	98	75	0	0	0	0	0	0	0	2690
0.1102	378	98	75	0	0	0	0	0	0	0	2691
0.11021	378	98	75	0	0	0	0	0	0	0	2691
0.11022	378	98	75	0	0	0	0	0	0	0	2691
0.11023	378	98	75	0	0	0	0	0	0	0	2691
0.11024	378	98	75	0	0	0	0	0	0	0	2691
0.11025	378	98	75	0	0	0	0	0	0	0	2691
0.11026	379	98	75	0	0	0	0	0	0	0	2692
0.11027	379	98	75	0	0	0	0	0	0	0	2692
0.11028	379	98	75	0	0	0	0	0	0	0	2692
0.11029	379	98	75	0	0	0	0	0	0	0	2692
0.1103	379	98	75	0	0	0	0	0	0	0	2692
0.11031	378	98	75	0	0	0	0	0	0	0	2692
0.11032	378	97	75	0	0	0	0	0	0	0	2692
0.11033	378	97	75	0	0	0	0	0	0	0	2692
0.11034	378	97	75	0	0	0	0	0	0	0	2692
0.11035	378	97	75	0	0	0	0	0	0	0	2692
0.11036	378	97	75	0	0	0	0	0	0	0	2692
0.11037	378	97	75	0	0	0	0	0	0	0	2692
0.11038	378	97	75	0	0	0	0	0	0	0	2692
0.11039	378	97	75	0	0	0	0	0	0	0	2692
0.1104	378	97	75	0	0	0	0	0	0	0	2692
0.11041	378	97	75	0	0	0	0	0	0	0	2692
0.11042	378	97	75	0	0	0	0	0	0	0	2692
0.11043	378	97	75	0	0	0	0	0	0	0	2692
0.11044	378	97	75	0	0	0	0	0	0	0	2692
0.11045	378	96	75	0	0	0	0	0	0	0	2692
0.11046	378	97	75	0	0	0	0	0	0	0	2693
0.11047	378	97	75	0	0	0	0	0	0	0	2693
0.11048	379	97	75	0	0	0	0	0	0	0	2694
0.11049	379	97	76	0	0	0	0	0	0	0	2695
0.1105	379	97	76	0	0	0	0	0	0	0	2695
0.11051	379	97	76	0	0	0	0	0	0	0	2695
0.11052	379	97	76	0	0	0	0	0	0	0	2695
0.11053	379	97	76	0	0	0	0	0	0	0	2695
0.11054	379	97	76	0	0	0	0	0	0	0	2696
0.11055	378	97	75	0	0	0	0	0	0	0	2696
0.11056	378	97	75	0	0	0	0	0	0	0	2696
0.11057	378	97	76	0	0	0	0	0	0	0	2697
0.11058	378	97	76	0	0	0	0	0	0	0	2697
0.11059	378	97	76	0	0	0	0	0	0	0	2697
0.1106	378	97	76	0	0	0	0	0	0	0	2697
0.11061	378	97	76	0	0	0	0	0	0	0	2697
0.11062	379	97	76	0	0	0	0	0	0	0	2699
0.11063	379	97	76	0	0	0	0	0	0	0	2699
0.11064	379	96	77	0	0	0	0	0	0	0	2700
0.11065	379	96	77	0	0	0	0	0	0	0	2700
0.11066	379	96	77	0	0	0	0	0	0	0	2700
0.11067	379	96	78	0	0	0	0	0	0	0	2701
0.11068	381	96	78	0	0	0	0	0	0	0	2703
0.11069	381	96	78	0	0	0	0	0	0	0	2703
0.1107	381	96	78	0	0	0	0	0	0	0	2703
0.11071	381	96	78	0	0	0	0	0	0	0	2703
0.11072	381	96	78	0	0	0	0	0	0	0	2703
0.11073	380	96	78	0	0	0	0	0	0	0	2703
0.11074	380	96	78	0	0	0	0	0	0	0	2703
0.11075	380	96	78	0	0	0	0	0	0	0	2703
0.11076	381	96	77	0	0	0	0	0	0	0	2704
0.11077	381	96	77	0	0	0	0	0	0	0	2704
0.11078	381	96	77	0	0	0	0	0	0	0	2704
0.11079	381	96	77	0	0	0	0	0	0	0	2704
0.1108	382	96	77	0	0	0	0	0	0	0	2705
0.11081	382	96	77	0	0	0	0	0	0	0	2705
0.11082	382	96	77	0	0	0	0	0	0	0	2705
0.11083	382	96	77	0	0	0	0	0	0	0	2705
0.11084	381	96	77	0	0	0	0	0	0	0	2705
0.11085	381	96	77	0	0	0	0	0	0	0	2706
0.11086	381	96	77	0	0	0	0	0	0	0	2706
0.11087	381	96	77	0	0	0	0	0	0	0	2706
0.11088	381	96	76	0	0	0	0	0	0	0	2706
0.11089	381	96	76	0	0	0	0	0	0	0	2706
0.1109	381	96	76	0	0	0	0	0	0	0	2706
0.11091	381	96	76	0	0	0	0	0	0	0	2706
0.11092	381	96	76	0	0	0	0	0	0	0	2706
0.11093	381	96	76	0	0	0	0	0	0	0	2706
0.11094	381	96	76	0	0	0	0	0	0	0	2706
0.11095	381	96	76	0	0	0	0	0	0	0	2706
0.11096	381	96	76	0	0	0	0	0	0	0	2706
0.11097	381	96	76	0	0	0	0	0	0	0	2706
0.11098	381	96	76	0	0	0	0	0	0	0	2706
0.11099	381	96	76	0	0	0	0	0	0	0	2706
0.111	381	96	76	0	0	0	0	0	0	0	2706
0.11101	381	96	76	0	0	0	0	0	0	0	2706
0.11102	380	96	76	0	0	0	0	0	0	0	2706
0.11103	380	96	76	0	0	0	0	0	0	0	2706
0.11104	380	96	76	0	0	0	0	0	0	0	2706
0.11105	380	97	76	0	0	0	0	0	0	0	2707
0.11106	380	97	76	0	0	0	0	0	0	0	2707
0.11107	381	97	76	0	0	0	0	0	0	0	2708
0.11108	381	97	76	0	0	0	0	0	0	0	2708
0.11109	381	97	76	0	0	0	0	0	0	0	2708
0.1111	381	97	76	0	0	0	0	0	0	0	2708
0.11111	381	97	76	0	0	0	0	0	0	0	2708
0.11112	381	98	76	0	0	0	0	0	0	0	2709
0.11113	380	98	76	0	0	0	0	0	0	0	2709
0.11114	380	98	76	0	0	0	0	0	0	0	2709
0.11115	381	98	76	0	0	0	0	0	0	0	2710
0.11116	380	98	76	0	0	0	0	0	0	0	2710
0.11117	380	98	76	0	0	0	0	0	0	0	2710
0.11118	380	98	76	0	0	0	0	0	0	0	2710
0.11119	380	98	76	0	0	0	0	0	0	0	2710
0.1112	380	98	76	0	0	0	0	0	0	0	2710
0.11121	380	98	76	0	0	0	0	0	0	0	2710
0.11122	381	98	76	0	0	0	0	0	0	0	2711
0.11123	381	98	76	0	0	0	0	0	0	0	2711
0.11124	381	98	76	0	0	0	0	0	0	0	2711
0.11125	381	98	76	0	0	0	0	0	0	0	2711
0.11126	382	98	75	0	0	0	0	0	0	0	2712
0.11127	382	97	75	0	0	0	0	0	0	0	2712
0.11128	382	97	73	0	0	0	0	0	0	0	2712
0.11129	382	97	73	0	0	0	0	0	0	0	2712
0.1113	382	97	73	0	0	0	0	0	0	0	2712
0.11131	381	97	73	0	0	0	0	0	0	0	2712
0.11132	381	97	73	0	0	0	0	0	0	0	2712
0.11133	381	97	74	0	0	0	0	0	0	0	2713
0.11134	381	97	74	0	0	0	0	0	0	0	2713
0.11135	380	96	74	0	0	0	0	0	0	0	2713
0.11136	380	96	74	0	0	0	0	0	0	0	2713
0.11137	380	96	75	0	0	0	0	0	0	0	2714
0.11138	380	97	75	0	0	0	0	0	0	0	2715
0.11139	380	98	75	0	0	0	0	0	0	0	2716
0.1114	380	98	75	0	0	0	0	0	0	0	2716
0.11141	380	98	75	0	0	0	0	0	0	0	2717
0.11142	380	98	75	0	0	0	0	0	0	0	2717
0.11143	380	98	75	0	0	0	0	0	0	0	2717
0.11144	380	98	75	0	0	0	0	0	0	0	2717
0.11145	379	98	75	0	0	0	0	0	0	0	2717
0.11146	379	98	75	0	0	0	0	0	0	0	2717
0.11147	379	98	75	0	0	0	0	0	0	0	2717
0.11148	378	98	75	0	0	0	0	0	0	0	2717
0.11149	378	98	75	0	0	0	0	0	0	0	2717
0.1115	378	98	75	0	0	0	0	0	0	0	2717
0.11151	378	98	75	0	0	0	0	0	0	0	2717
0.11152	378	98	75	0	0	0	0	0	0	0	2717
0.11153	379	98	75	0	0	0	0	0	0	0	2718
0.11154	379	98	76	0	0	0	0	0	0	0	2719
0.11155	380	98	76	0	0	0	0	0	0	0	2720
0.11156	380	98	76	0	0	0	0	0	0	0	2720
0.11157	380	98	75	0	0	0	0	0	0	0	2720
0.11158	380	98	74	0	0	0	0	0	0	0	2720
0.11159	380	98	74	0	0	0	0	0	0	0	2720
0.1116	380	98	75	0	0	0	0	0	0	0	2721
0.11161	379	98	75	0	0	0	0	0	0	0	2721
0.11162	379	98	75	0	0	0	0	0	0	0	2722
0.11163	379	98	75	0	0	0	0	0	0	0	2723
0.11164	379	97	75	0	0	0	0	0	0	0	2723
0.11165	379	97	75	0	0	0	0	0	0	0	2723
0.11166	379	97	75	0	0	0	0	0	0	0	2723
0.11167	379	97	75	0	0	0	0	0	0	0	2723
0.11168	380	97	75	0	0	0	0	0	0	0	2724
0.11169	381	97	75	0	0	0	0	0	0	0	2725
0.1117	380	97	75	0	0	0	0	0	0	0	2726
0.11171	380	97	75	0	0	0	0	0	0	0	2726
0.11172	380	97	75	0	0	0	0	0	0	0	2726
0.11173	379	97	75	0	0	0	0	0	0	0	2726
0.11174	380	98	75	0	0	0	0	0	0	0	2728
0.11175	380	98	75	0	0	0	0	0	0	0	2728
0.11176	380	98	75	0	0	0	0	0	0	0	2728
0.11177	380	98	75	0	0	0	0	0	0	0	2728
0.11178	380	98	75	0	0	0	0	0	0	0	2728
0.11179	379	98	75	0	0	0	0	0	0	0	2728
0.1118	380	98	75	0	0	0	0	0	0	0	2729
0.11181	380	98	75	0	0	0	0	0	0	0	2729
0.11182	380	98	75	0	0	0	0	0	0	0	2729
0.11183	380	98	75	0	0	0	0	0	0	0	2729
0.11184	380	98	75	0	0	0	0	0	0	0	2729
0.11185	380	98	75	0	0	0	0	0	0	0	2729
0.11186	380	98	75	0	0	0	0	0	0	0	2729
0.11187	380	97	75	0	0	0	0	0	0	0	2729
0.11188	380	97	75	0	0	0	0	0	0	0	2729
0.11189	380	97	75	0	0	0	0	0	0	0	2729
0.1119	380	97	75	0	0	0	0	0	0	0	2729
0.11191	379	98	76	0	0	0	0	0	0	0	2731
0.11192	378	98	76	0	0	0	0	0	0	0	2731
0.11193	378	98	76	0	0	0	0	0	0	0	2731
0.11194	378	99	77	0	0	0	0	0	0	0	2733
0.11195	378	99	77	0	0	0	0	0	0	0	2733
0.11196	377	99	77	0	0	0	0	0	0	0	2733
0.11197	377	99	77	0	0	0	0	0	0	0	2733
0.11198	376	99	77	0	0	0	0	0	0	0	2733
0.11199	376	99	77	0	0	0	0	0	0	0	2733
0.112	376	99	77	0	0	0	0	0	0	0	2733
0.11201	376	99	77	0	0	0	0	0	0	0	2733
0.11202	376	99	77	0	0	0	0	0	0	0	2733
0.11203	376	99	77	0	0	0	0	0	0	0	2733
0.11204	377	99	77	0	0	0	0	0	0	0	2734
0.11205	377	99	77	0	0	0	0	0	0	0	2734
0.11206	377	98	77	0	0	0	0	0	0	0	2734
0.11207	377	98	77	0	0	0	0	0	0	0	2734
0.11208	377	98	77	0	0	0	0	0	0	0	2734
0.11209	377	98	77	0	0	0	0	0	0	0	2734
0.1121	377	98	77	0	0	0	0	0	0	0	2734
0.11211	377	98	77	0	0	0	0	0	0	0	2734
0.11212	377	98	77	0	0	0	0	0	0	0	2734
0.11213	377	98	77	0	0	0	0	0	0	0	2734
0.11214	377	98	77	0	0	0	0	0	0	0	2734
0.11215	377	98	77	0	0	0	0	0	0	0	2734
0.11216	377	98	77	0	0	0	0	0	0	0	2734
0.11217	377	98	77	0	0	0	0	0	0	0	2734
0.11218	377	98	77	0	0	0	0	0	0	0	2734
0.11219	377	98	77	0	0	0	0	0	0	0	2734
0.1122	376	99	77	0	0	0	0	0	0	0	2735
0.11221	376	99	77	0	0	0	0	0	0	0	2735
0.11222	376	99	77	0	0	0	0	0	0	0	2735
0.11223	376	99	77	0	0	0	0	0	0	0	2735
0.11224	375	99	77	0	0	0	0	0	0	0	2735
0.11225	375	99	77	0	0	0	0	0	0	0	2735
