Time (s),pip2(ap2),ap2(a),ap2(b),ap2(c),trans(ap2),cd4(ap2),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1),ap2(c!1).cd4(ap2!1)
0.00604,830,417,330,478,17,78,170,83,22
0.00605,830,417,330,478,17,78,170,83,22
0.00606,830,417,330,478,17,78,170,83,22
0.00607,830,417,330,478,17,78,170,83,22
0.00608,830,417,330,478,17,78,170,83,22
0.00609,830,417,330,478,17,78,170,83,22
0.0061,830,417,330,478,17,78,170,83,22
0.00611,830,417,330,477,17,77,170,83,23
0.00612,830,417,330,477,17,77,170,83,23
0.00613,830,417,330,477,17,77,170,83,23
0.00614,830,416,330,477,16,77,170,84,23
0.00615,830,415,330,477,15,77,170,85,23
0.00616,830,415,330,477,15,77,170,85,23
0.00617,830,414,330,477,14,77,170,86,23
0.00618,830,414,330,477,14,77,170,86,23
0.00619,830,414,330,476,14,76,170,86,24
0.0062,829,414,329,476,14,76,171,86,24
0.00621,830,414,330,476,14,76,170,86,24
0.00622,830,414,330,476,14,76,170,86,24
0.00623,830,414,330,476,14,76,170,86,24
0.00624,830,414,330,476,14,76,170,86,24
0.00625,830,414,330,476,14,76,170,86,24
0.00626,830,413,330,476,13,76,170,87,24
0.00627,830,412,330,476,12,76,170,88,24
0.00628,830,412,330,476,12,76,170,88,24
0.00629,830,411,330,476,11,76,170,89,24
0.0063,827,411,327,476,11,76,173,89,24
0.00631,827,411,327,476,11,76,173,89,24
0.00632,827,411,327,476,11,76,173,89,24
0.00633,827,411,327,476,11,76,173,89,24
0.00634,827,411,327,475,11,75,173,89,25
0.00635,827,411,327,474,11,74,173,89,26
0.00636,827,411,327,474,11,74,173,89,26
0.00637,826,412,326,474,12,74,174,88,26
0.00638,825,412,325,474,12,74,175,88,26
0.00639,825,412,325,475,12,75,175,88,25
0.0064,824,412,324,475,12,75,176,88,25
0.00641,824,412,324,475,12,75,176,88,25
0.00642,823,412,323,475,12,75,177,88,25
0.00643,823,412,323,475,12,75,177,88,25
0.00644,822,412,322,475,12,75,178,88,25
0.00645,820,412,320,475,12,75,180,88,25
0.00646,820,412,320,475,12,75,180,88,25
0.00647,820,412,320,475,12,75,180,88,25
0.00648,820,412,320,475,12,75,180,88,25
0.00649,819,412,319,475,12,75,181,88,25
0.0065,819,412,319,475,12,75,181,88,25
0.00651,819,412,319,475,12,75,181,88,25
0.00652,819,412,319,475,12,75,181,88,25
0.00653,819,412,319,474,12,74,181,88,26
0.00654,818,412,318,474,12,74,182,88,26
0.00655,818,412,318,474,12,74,182,88,26
0.00656,817,413,317,473,13,73,183,87,27
0.00657,817,413,317,473,13,73,183,87,27
0.00658,817,413,317,473,13,73,183,87,27
0.00659,817,413,317,473,13,73,183,87,27
0.0066,817,413,317,472,13,72,183,87,28
0.00661,818,413,318,472,13,72,182,87,28
0.00662,818,413,318,472,13,72,182,87,28
0.00663,818,413,318,472,13,72,182,87,28
0.00664,818,413,318,472,13,72,182,87,28
0.00665,819,413,319,472,13,72,181,87,28
0.00666,819,413,319,472,13,72,181,87,28
0.00667,819,413,319,472,13,72,181,87,28
0.00668,819,413,319,472,13,72,181,87,28
0.00669,818,413,318,472,13,72,182,87,28
0.0067,818,414,318,472,14,72,182,86,28
0.00671,818,414,318,472,14,72,182,86,28
0.00672,818,414,318,472,14,72,182,86,28
0.00673,818,414,318,472,14,72,182,86,28
0.00674,818,414,318,472,14,72,182,86,28
0.00675,818,414,318,472,14,72,182,86,28
0.00676,818,414,318,471,14,71,182,86,29
0.00677,818,414,318,471,14,71,182,86,29
0.00678,818,414,318,471,14,71,182,86,29
0.00679,818,414,318,470,14,70,182,86,30
0.0068,819,414,319,470,14,70,181,86,30
0.00681,819,413,319,470,13,70,181,87,30
0.00682,819,413,319,470,13,70,181,87,30
0.00683,820,412,320,470,12,70,180,88,30
0.00684,820,412,320,470,12,70,180,88,30
0.00685,819,412,319,470,12,70,181,88,30
0.00686,818,412,318,470,12,70,182,88,30
0.00687,818,411,318,470,11,70,182,89,30
0.00688,817,411,317,470,11,70,183,89,30
0.00689,817,411,317,470,11,70,183,89,30
0.0069,817,411,317,470,11,70,183,89,30
0.00691,817,411,317,469,11,69,183,89,31
0.00692,817,411,317,469,11,69,183,89,31
0.00693,816,411,316,469,11,69,184,89,31
0.00694,817,411,317,469,11,69,183,89,31
0.00695,817,411,317,469,11,69,183,89,31
0.00696,817,411,317,469,11,69,183,89,31
0.00697,816,411,316,469,11,69,184,89,31
0.00698,816,411,316,469,11,69,184,89,31
0.00699,814,411,314,469,11,69,186,89,31
0.007,814,411,314,469,11,69,186,89,31
0.00701,814,411,314,469,11,69,186,89,31
0.00702,814,411,314,468,11,68,186,89,32
0.00703,814,411,314,468,11,68,186,89,32
0.00704,814,411,314,467,11,67,186,89,33
0.00705,814,411,314,467,11,67,186,89,33
0.00706,813,411,313,467,11,67,187,89,33
0.00707,813,411,313,467,11,67,187,89,33
0.00708,813,411,313,467,11,67,187,89,33
0.00709,813,411,313,467,11,67,187,89,33
0.0071,813,411,313,467,11,67,187,89,33
0.00711,814,411,314,467,11,67,186,89,33
0.00712,814,411,314,467,11,67,186,89,33
0.00713,812,411,312,467,11,67,188,89,33
0.00714,811,411,311,468,11,68,189,89,32
0.00715,811,411,311,468,11,68,189,89,32
0.00716,811,411,311,468,11,68,189,89,32
0.00717,810,411,310,468,11,68,190,89,32
0.00718,809,411,309,467,11,67,191,89,33
0.00719,809,411,309,467,11,67,191,89,33
0.0072,808,411,308,467,11,67,192,89,33
0.00721,807,411,307,467,11,67,193,89,33
0.00722,807,411,307,467,11,67,193,89,33
0.00723,807,411,307,467,11,67,193,89,33
0.00724,807,411,307,467,11,67,193,89,33
0.00725,807,411,307,467,11,67,193,89,33
0.00726,807,411,307,467,11,67,193,89,33
0.00727,807,411,307,467,11,67,193,89,33
0.00728,807,411,307,467,11,67,193,89,33
0.00729,807,411,307,467,11,67,193,89,33
0.0073,807,411,307,467,11,67,193,89,33
0.00731,807,411,307,467,11,67,193,89,33
0.00732,807,411,307,467,11,67,193,89,33
0.00733,807,411,307,467,11,67,193,89,33
0.00734,807,411,307,467,11,67,193,89,33
0.00735,807,411,307,466,11,66,193,89,34
0.00736,807,411,307,466,11,66,193,89,34
0.00737,807,411,307,466,11,66,193,89,34
0.00738,807,410,307,466,10,66,193,90,34
0.00739,807,410,307,466,10,66,193,90,34
0.0074,806,410,306,466,10,66,194,90,34
0.00741,806,410,306,466,10,66,194,90,34
0.00742,806,410,306,466,10,66,194,90,34
0.00743,806,410,306,466,10,66,194,90,34
0.00744,805,410,305,466,10,66,195,90,34
0.00745,805,410,305,466,10,66,195,90,34
0.00746,806,411,306,466,11,66,194,89,34
0.00747,806,411,306,466,11,66,194,89,34
0.00748,806,411,306,465,11,65,194,89,35
0.00749,806,411,306,465,11,65,194,89,35
0.0075,805,411,305,465,11,65,195,89,35
0.00751,806,411,306,465,11,65,194,89,35
0.00752,806,411,306,465,11,65,194,89,35
0.00753,806,411,306,465,11,65,194,89,35
0.00754,806,412,306,465,12,65,194,88,35
0.00755,806,412,306,465,12,65,194,88,35
0.00756,807,412,307,465,12,65,193,88,35
0.00757,806,412,306,465,12,65,194,88,35
0.00758,806,412,306,465,12,65,194,88,35
0.00759,805,412,305,465,12,65,195,88,35
0.0076,805,412,305,465,12,65,195,88,35
0.00761,805,413,305,465,13,65,195,87,35
0.00762,805,413,305,464,13,64,195,87,36
0.00763,805,413,305,464,13,64,195,87,36
0.00764,805,413,305,464,13,64,195,87,36
0.00765,805,413,305,464,13,64,195,87,36
0.00766,804,413,304,464,13,64,196,87,36
0.00767,804,413,304,464,13,64,196,87,36
0.00768,803,414,303,464,14,64,197,86,36
0.00769,802,414,302,464,14,64,198,86,36
0.0077,801,414,301,464,14,64,199,86,36
0.00771,801,413,301,465,13,65,199,87,35
0.00772,801,413,301,465,13,65,199,87,35
0.00773,801,413,301,465,13,65,199,87,35
0.00774,801,413,301,465,13,65,199,87,35
0.00775,802,413,302,465,13,65,198,87,35
0.00776,803,413,303,465,13,65,197,87,35
0.00777,803,413,303,465,13,65,197,87,35
0.00778,803,413,303,464,13,64,197,87,36
0.00779,803,413,303,464,13,64,197,87,36
0.0078,803,413,303,464,13,64,197,87,36
0.00781,803,413,303,464,13,64,197,87,36
0.00782,803,413,303,464,13,64,197,87,36
0.00783,803,413,303,464,13,64,197,87,36
0.00784,803,412,303,463,12,63,197,88,37
0.00785,803,412,303,463,12,63,197,88,37
0.00786,803,412,303,463,12,63,197,88,37
0.00787,803,412,303,463,12,63,197,88,37
0.00788,802,412,302,463,12,63,198,88,37
0.00789,802,412,302,463,12,63,198,88,37
0.0079,801,412,301,463,12,63,199,88,37
0.00791,801,412,301,463,12,63,199,88,37
0.00792,801,412,301,463,12,63,199,88,37
0.00793,801,412,301,463,12,63,199,88,37
0.00794,799,412,299,462,12,62,201,88,38
0.00795,800,412,300,461,12,61,200,88,39
0.00796,800,412,300,461,12,61,200,88,39
0.00797,800,412,300,462,12,62,200,88,38
0.00798,800,411,300,462,11,62,200,89,38
0.00799,798,411,298,462,11,62,202,89,38
0.008,798,411,298,462,11,62,202,89,38
0.00801,797,411,297,462,11,62,203,89,38
0.00802,796,412,296,462,12,62,204,88,38
0.00803,796,412,296,462,12,62,204,88,38
0.00804,796,411,296,462,11,62,204,89,38
0.00805,796,411,296,462,11,62,204,89,38
0.00806,796,411,296,461,11,61,204,89,39
0.00807,796,411,296,461,11,61,204,89,39
0.00808,796,411,296,461,11,61,204,89,39
0.00809,795,411,295,461,11,61,205,89,39
0.0081,795,411,295,461,11,61,205,89,39
0.00811,795,411,295,461,11,61,205,89,39
0.00812,795,411,295,461,11,61,205,89,39
0.00813,795,411,295,461,11,61,205,89,39
0.00814,795,411,295,461,11,61,205,89,39
0.00815,793,411,293,461,11,61,207,89,39
0.00816,793,411,293,461,11,61,207,89,39
0.00817,793,411,293,461,11,61,207,89,39
0.00818,793,410,293,461,10,61,207,90,39
0.00819,793,410,293,461,10,61,207,90,39
0.0082,793,410,293,461,10,61,207,90,39
0.00821,793,410,293,461,10,61,207,90,39
0.00822,791,410,291,461,10,61,209,90,39
0.00823,790,410,290,461,10,61,210,90,39
0.00824,790,410,290,461,10,61,210,90,39
0.00825,791,410,291,461,10,61,209,90,39
0.00826,791,409,291,461,9,61,209,91,39
0.00827,791,409,291,460,9,60,209,91,40
0.00828,791,409,291,460,9,60,209,91,40
0.00829,791,409,291,460,9,60,209,91,40
0.0083,791,409,291,460,9,60,209,91,40
0.00831,790,409,290,460,9,60,210,91,40
0.00832,790,408,290,460,8,60,210,92,40
0.00833,790,409,290,459,9,59,210,91,41
0.00834,788,409,288,459,9,59,212,91,41
0.00835,788,409,288,459,9,59,212,91,41
0.00836,788,408,288,460,8,60,212,92,40
0.00837,788,408,288,460,8,60,212,92,40
0.00838,787,408,287,460,8,60,213,92,40
0.00839,787,407,287,460,7,60,213,93,40
0.0084,786,408,286,460,8,60,214,92,40
0.00841,786,408,286,460,8,60,214,92,40
0.00842,785,408,285,460,8,60,215,92,40
0.00843,785,408,285,460,8,60,215,92,40
0.00844,785,408,285,460,8,60,215,92,40
0.00845,785,408,285,460,8,60,215,92,40
0.00846,785,408,285,459,8,59,215,92,41
0.00847,784,408,284,459,8,59,216,92,41
0.00848,783,408,283,459,8,59,217,92,41
0.00849,784,408,284,459,8,59,216,92,41
0.0085,784,409,284,459,9,59,216,91,41
0.00851,784,409,284,459,9,59,216,91,41
0.00852,784,409,284,459,9,59,216,91,41
0.00853,784,409,284,459,9,59,216,91,41
0.00854,784,409,284,459,9,59,216,91,41
0.00855,784,409,284,459,9,59,216,91,41
0.00856,784,409,284,459,9,59,216,91,41
0.00857,784,409,284,459,9,59,216,91,41
0.00858,784,409,284,459,9,59,216,91,41
0.00859,783,409,283,459,9,59,217,91,41
0.0086,782,409,282,459,9,59,218,91,41
0.00861,782,409,282,459,9,59,218,91,41
0.00862,781,409,281,459,9,59,219,91,41
0.00863,781,410,281,459,10,59,219,90,41
0.00864,781,410,281,459,10,59,219,90,41
0.00865,780,410,280,459,10,59,220,90,41
0.00866,781,410,281,459,10,59,219,90,41
0.00867,781,410,281,459,10,59,219,90,41
0.00868,781,410,281,459,10,59,219,90,41
0.00869,781,410,281,458,10,58,219,90,42
0.0087,781,410,281,458,10,58,219,90,42
0.00871,781,410,281,458,10,58,219,90,42
0.00872,781,410,281,458,10,58,219,90,42
0.00873,781,410,281,458,10,58,219,90,42
0.00874,781,410,281,458,10,58,219,90,42
0.00875,781,410,281,458,10,58,219,90,42
0.00876,781,409,281,458,9,58,219,91,42
0.00877,781,409,281,458,9,58,219,91,42
0.00878,781,409,281,458,9,58,219,91,42
0.00879,781,408,281,458,8,58,219,92,42
0.0088,781,408,281,458,8,58,219,92,42
0.00881,781,408,281,458,8,58,219,92,42
0.00882,780,407,280,458,7,58,220,93,42
0.00883,780,407,280,458,7,58,220,93,42
0.00884,778,407,278,458,7,58,222,93,42
0.00885,778,407,278,458,7,58,222,93,42
0.00886,778,407,278,458,7,58,222,93,42
0.00887,778,407,278,458,7,58,222,93,42
0.00888,778,407,278,458,7,58,222,93,42
0.00889,778,407,278,458,7,58,222,93,42
0.0089,778,407,278,458,7,58,222,93,42
0.00891,778,407,278,458,7,58,222,93,42
0.00892,778,407,278,458,7,58,222,93,42
0.00893,778,407,278,458,7,58,222,93,42
0.00894,778,407,278,458,7,58,222,93,42
0.00895,778,407,278,458,7,58,222,93,42
0.00896,778,407,278,458,7,58,222,93,42
0.00897,778,407,278,458,7,58,222,93,42
0.00898,779,407,279,457,7,57,221,93,43
0.00899,779,407,279,457,7,57,221,93,43
0.009,779,407,279,457,7,57,221,93,43
0.00901,779,407,279,456,7,56,221,93,44
0.00902,779,407,279,456,7,56,221,93,44
0.00903,779,407,279,455,7,55,221,93,45
0.00904,779,407,279,455,7,55,221,93,45
0.00905,779,408,279,455,8,55,221,92,45
0.00906,779,408,279,455,8,55,221,92,45
0.00907,779,408,279,455,8,55,221,92,45
0.00908,779,408,279,455,8,55,221,92,45
0.00909,779,408,279,455,8,55,221,92,45
0.0091,779,408,279,455,8,55,221,92,45
0.00911,779,407,279,455,7,55,221,93,45
0.00912,779,407,279,455,7,55,221,93,45
0.00913,779,407,279,455,7,55,221,93,45
0.00914,777,407,277,455,7,55,223,93,45
0.00915,778,407,278,455,7,55,222,93,45
0.00916,778,407,278,455,7,55,222,93,45
0.00917,778,407,278,455,7,55,222,93,45
0.00918,778,407,278,455,7,55,222,93,45
0.00919,778,406,278,455,6,55,222,94,45
0.0092,778,406,278,455,6,55,222,94,45
0.00921,778,406,278,455,6,55,222,94,45
0.00922,777,407,277,455,7,55,223,93,45
0.00923,777,407,277,455,7,55,223,93,45
0.00924,777,407,277,455,7,55,223,93,45
0.00925,777,407,277,455,7,55,223,93,45
0.00926,776,407,276,455,7,55,224,93,45
0.00927,776,406,276,455,6,55,224,94,45
0.00928,776,406,276,455,6,55,224,94,45
0.00929,776,406,276,455,6,55,224,94,45
0.0093,776,406,276,455,6,55,224,94,45
0.00931,777,406,277,455,6,55,223,94,45
0.00932,777,406,277,455,6,55,223,94,45
0.00933,776,406,276,455,6,55,224,94,45
0.00934,776,406,276,455,6,55,224,94,45
0.00935,776,405,276,455,5,55,224,95,45
0.00936,776,405,276,455,5,55,224,95,45
0.00937,775,405,275,455,5,55,225,95,45
0.00938,775,405,275,455,5,55,225,95,45
0.00939,775,405,275,455,5,55,225,95,45
0.0094,776,405,276,455,5,55,224,95,45
0.00941,776,405,276,454,5,54,224,95,46
0.00942,776,405,276,453,5,53,224,95,47
0.00943,775,405,275,453,5,53,225,95,47
0.00944,775,405,275,453,5,53,225,95,47
0.00945,775,405,275,453,5,53,225,95,47
0.00946,775,405,275,453,5,53,225,95,47
0.00947,776,405,276,453,5,53,224,95,47
0.00948,776,405,276,453,5,53,224,95,47
0.00949,776,405,276,453,5,53,224,95,47
0.0095,776,405,276,453,5,53,224,95,47
0.00951,776,405,276,452,5,52,224,95,48
0.00952,776,405,276,452,5,52,224,95,48
0.00953,776,405,276,452,5,52,224,95,48
0.00954,777,405,277,452,5,52,223,95,48
0.00955,777,405,277,452,5,52,223,95,48
0.00956,777,405,277,452,5,52,223,95,48
0.00957,776,405,276,452,5,52,224,95,48
0.00958,776,405,276,452,5,52,224,95,48
0.00959,776,405,276,452,5,52,224,95,48
0.0096,774,405,274,451,5,51,226,95,49
0.00961,774,405,274,451,5,51,226,95,49
0.00962,774,405,274,451,5,51,226,95,49
0.00963,774,405,274,451,5,51,226,95,49
0.00964,775,405,275,450,5,50,225,95,50
0.00965,775,406,275,450,6,50,225,94,50
0.00966,775,406,275,450,6,50,225,94,50
0.00967,774,406,274,450,6,50,226,94,50
0.00968,773,406,273,450,6,50,227,94,50
0.00969,772,406,272,450,6,50,228,94,50
0.0097,772,406,272,450,6,50,228,94,50
0.00971,771,406,271,451,6,51,229,94,49
0.00972,771,407,271,451,7,51,229,93,49
0.00973,771,407,271,451,7,51,229,93,49
0.00974,770,407,270,451,7,51,230,93,49
0.00975,770,407,270,451,7,51,230,93,49
0.00976,770,407,270,451,7,51,230,93,49
0.00977,770,407,270,451,7,51,230,93,49
0.00978,770,407,270,450,7,50,230,93,50
0.00979,770,407,270,450,7,50,230,93,50
0.0098,770,407,270,450,7,50,230,93,50
0.00981,770,407,270,450,7,50,230,93,50
0.00982,770,407,270,450,7,50,230,93,50
0.00983,770,407,270,450,7,50,230,93,50
0.00984,770,407,270,450,7,50,230,93,50
0.00985,770,407,270,450,7,50,230,93,50
0.00986,770,407,270,450,7,50,230,93,50
0.00987,770,407,270,450,7,50,230,93,50
0.00988,770,407,270,450,7,50,230,93,50
0.00989,770,407,270,450,7,50,230,93,50
0.0099,770,407,270,450,7,50,230,93,50
0.00991,770,408,270,450,8,50,230,92,50
0.00992,770,408,270,450,8,50,230,92,50
0.00993,770,408,270,450,8,50,230,92,50
0.00994,770,408,270,450,8,50,230,92,50
0.00995,770,408,270,450,8,50,230,92,50
0.00996,770,408,270,450,8,50,230,92,50
0.00997,770,407,270,450,7,50,230,93,50
0.00998,770,407,270,450,7,50,230,93,50
0.00999,770,407,270,450,7,50,230,93,50
0.01,770,407,270,450,7,50,230,93,50
0.01001,770,407,270,450,7,50,230,93,50
0.01002,770,407,270,450,7,50,230,93,50
0.01003,769,406,269,450,6,50,231,94,50
0.01004,769,406,269,450,6,50,231,94,50
0.01005,769,406,269,450,6,50,231,94,50
0.01006,769,406,269,450,6,50,231,94,50
0.01007,769,406,269,450,6,50,231,94,50
0.01008,769,406,269,449,6,49,231,94,51
0.01009,769,406,269,449,6,49,231,94,51
0.0101,769,406,269,449,6,49,231,94,51
0.01011,769,406,269,449,6,49,231,94,51
0.01012,769,406,269,449,6,49,231,94,51
0.01013,769,405,269,448,5,48,231,95,52
0.01014,769,405,269,448,5,48,231,95,52
0.01015,769,405,269,448,5,48,231,95,52
0.01016,768,405,268,448,5,48,232,95,52
0.01017,767,405,267,448,5,48,233,95,52
0.01018,767,405,267,448,5,48,233,95,52
0.01019,767,405,267,448,5,48,233,95,52
0.0102,767,405,267,448,5,48,233,95,52
0.01021,767,405,267,448,5,48,233,95,52
0.01022,767,405,267,448,5,48,233,95,52
0.01023,767,405,267,447,5,47,233,95,53
0.01024,767,405,267,447,5,47,233,95,53
0.01025,766,405,266,447,5,47,234,95,53
0.01026,766,405,266,447,5,47,234,95,53
0.01027,765,405,265,447,5,47,235,95,53
0.01028,765,404,265,447,4,47,235,96,53
0.01029,764,405,264,447,5,47,236,95,53
0.0103,764,405,264,447,5,47,236,95,53
0.01031,764,405,264,447,5,47,236,95,53
0.01032,763,405,263,447,5,47,237,95,53
0.01033,763,405,263,447,5,47,237,95,53
0.01034,763,405,263,447,5,47,237,95,53
0.01035,763,405,263,447,5,47,237,95,53
0.01036,763,405,263,447,5,47,237,95,53
0.01037,763,405,263,447,5,47,237,95,53
0.01038,763,405,263,447,5,47,237,95,53
0.01039,763,405,263,447,5,47,237,95,53
0.0104,763,405,263,447,5,47,237,95,53
0.01041,763,405,263,447,5,47,237,95,53
0.01042,763,405,263,447,5,47,237,95,53
0.01043,762,405,262,447,5,47,238,95,53
0.01044,762,404,262,447,4,47,238,96,53
0.01045,762,404,262,447,4,47,238,96,53
0.01046,762,404,262,447,4,47,238,96,53
0.01047,762,404,262,447,4,47,238,96,53
0.01048,762,404,262,447,4,47,238,96,53
0.01049,762,404,262,447,4,47,238,96,53
0.0105,762,404,262,447,4,47,238,96,53
0.01051,762,404,262,447,4,47,238,96,53
0.01052,762,404,262,447,4,47,238,96,53
0.01053,761,404,261,447,4,47,239,96,53
0.01054,760,404,260,447,4,47,240,96,53
0.01055,760,404,260,447,4,47,240,96,53
0.01056,760,404,260,447,4,47,240,96,53
0.01057,759,404,259,447,4,47,241,96,53
0.01058,759,404,259,447,4,47,241,96,53
0.01059,759,405,259,447,5,47,241,95,53
0.0106,758,405,258,447,5,47,242,95,53
0.01061,758,405,258,447,5,47,242,95,53
0.01062,758,405,258,447,5,47,242,95,53
0.01063,758,405,258,447,5,47,242,95,53
0.01064,758,405,258,447,5,47,242,95,53
0.01065,758,405,258,447,5,47,242,95,53
0.01066,758,405,258,447,5,47,242,95,53
0.01067,758,405,258,447,5,47,242,95,53
0.01068,758,405,258,447,5,47,242,95,53
0.01069,758,405,258,447,5,47,242,95,53
0.0107,758,405,258,447,5,47,242,95,53
0.01071,758,404,258,447,4,47,242,96,53
0.01072,758,404,258,447,4,47,242,96,53
0.01073,758,404,258,447,4,47,242,96,53
0.01074,758,404,258,447,4,47,242,96,53
0.01075,758,404,258,447,4,47,242,96,53
0.01076,759,404,259,447,4,47,241,96,53
0.01077,759,404,259,447,4,47,241,96,53
0.01078,759,404,259,447,4,47,241,96,53
0.01079,759,404,259,447,4,47,241,96,53
0.0108,759,404,259,447,4,47,241,96,53
0.01081,759,404,259,447,4,47,241,96,53
0.01082,759,404,259,447,4,47,241,96,53
0.01083,759,404,259,447,4,47,241,96,53
0.01084,759,404,259,447,4,47,241,96,53
0.01085,758,404,258,447,4,47,242,96,53
0.01086,756,404,256,447,4,47,244,96,53
0.01087,756,404,256,447,4,47,244,96,53
0.01088,755,404,255,447,4,47,245,96,53
0.01089,755,404,255,447,4,47,245,96,53
0.0109,755,404,255,448,4,48,245,96,52
0.01091,755,404,255,448,4,48,245,96,52
0.01092,754,404,254,448,4,48,246,96,52
0.01093,754,404,254,448,4,48,246,96,52
0.01094,754,404,254,448,4,48,246,96,52
0.01095,754,404,254,448,4,48,246,96,52
0.01096,754,404,254,448,4,48,246,96,52
0.01097,754,404,254,448,4,48,246,96,52
0.01098,754,404,254,448,4,48,246,96,52
0.01099,754,404,254,448,4,48,246,96,52
0.011,754,404,254,448,4,48,246,96,52
0.01101,753,404,253,448,4,48,247,96,52
0.01102,752,404,252,448,4,48,248,96,52
0.01103,752,404,252,448,4,48,248,96,52
0.01104,752,404,252,448,4,48,248,96,52
0.01105,752,404,252,448,4,48,248,96,52
0.01106,752,404,252,448,4,48,248,96,52
0.01107,751,404,251,447,4,47,249,96,53
0.01108,752,405,252,447,5,47,248,95,53
0.01109,752,405,252,447,5,47,248,95,53
0.0111,752,405,252,447,5,47,248,95,53
0.01111,751,405,251,447,5,47,249,95,53
0.01112,751,405,251,447,5,47,249,95,53
0.01113,751,405,251,447,5,47,249,95,53
0.01114,751,405,251,447,5,47,249,95,53
0.01115,751,405,251,447,5,47,249,95,53
0.01116,752,405,252,447,5,47,248,95,53
0.01117,752,405,252,447,5,47,248,95,53
0.01118,753,405,253,447,5,47,247,95,53
0.01119,753,405,253,447,5,47,247,95,53
0.0112,753,405,253,447,5,47,247,95,53
0.01121,753,405,253,447,5,47,247,95,53
0.01122,753,405,253,447,5,47,247,95,53
0.01123,753,405,253,447,5,47,247,95,53
0.01124,753,405,253,447,5,47,247,95,53
0.01125,753,405,253,447,5,47,247,95,53
0.01126,752,405,252,447,5,47,248,95,53
0.01127,752,405,252,446,5,46,248,95,54
0.01128,752,405,252,446,5,46,248,95,54
0.01129,752,405,252,446,5,46,248,95,54
0.0113,752,405,252,446,5,46,248,95,54
0.01131,752,405,252,446,5,46,248,95,54
0.01132,752,405,252,446,5,46,248,95,54
0.01133,752,405,252,446,5,46,248,95,54
0.01134,752,405,252,446,5,46,248,95,54
0.01135,752,405,252,446,5,46,248,95,54
0.01136,752,406,252,446,6,46,248,94,54
0.01137,752,406,252,446,6,46,248,94,54
0.01138,752,406,252,446,6,46,248,94,54
0.01139,752,406,252,446,6,46,248,94,54
0.0114,751,406,251,446,6,46,249,94,54
0.01141,751,406,251,446,6,46,249,94,54
0.01142,751,406,251,446,6,46,249,94,54
0.01143,751,406,251,446,6,46,249,94,54
0.01144,751,406,251,446,6,46,249,94,54
0.01145,751,406,251,446,6,46,249,94,54
0.01146,750,406,250,446,6,46,250,94,54
0.01147,749,406,249,446,6,46,251,94,54
0.01148,749,406,249,446,6,46,251,94,54
