TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:cd4	DIMERS W:cd4	
0.06123	604	235	103	236	0	1	22	0	
0.06124	604	235	103	236	0	1	22	0	
0.06125	605	234	104	235	0	1	22	0	
0.06126	605	234	104	235	0	1	22	0	
0.06127	605	235	104	236	1	1	22	0	
0.06128	605	235	104	236	1	1	22	0	
0.06129	605	234	104	235	0	1	22	0	
0.0613	605	234	104	235	0	1	22	0	
0.06131	605	234	104	235	0	1	22	0	
0.06132	605	234	104	235	0	1	22	0	
0.06133	606	234	104	236	0	2	22	0	
0.06134	606	234	104	236	0	2	22	0	
0.06135	606	234	104	236	0	2	22	0	
0.06136	606	233	105	234	0	1	21	0	
0.06137	606	233	105	234	0	1	21	0	
0.06138	606	232	105	233	0	1	20	0	
0.06139	606	232	105	233	0	1	20	0	
0.0614	606	232	105	233	0	1	20	0	
0.06141	606	232	105	233	0	1	20	0	
0.06142	606	232	105	233	0	1	20	0	
0.06143	606	232	105	233	0	1	20	0	
0.06144	606	232	105	233	0	1	20	0	
0.06145	606	232	105	233	0	1	20	0	
0.06146	606	232	105	233	0	1	20	0	
0.06147	606	232	105	233	0	1	20	0	
0.06148	606	231	105	232	0	1	19	0	
0.06149	605	232	104	233	0	1	19	0	
0.0615	605	232	104	233	0	1	19	0	
0.06151	605	232	104	233	0	1	19	0	
0.06152	605	232	104	233	0	1	19	0	
0.06153	605	232	104	233	0	1	19	0	
0.06154	605	232	104	233	0	1	19	0	
0.06155	606	232	104	234	0	1	19	1	
0.06156	606	232	104	234	0	1	19	1	
0.06157	606	232	104	234	0	1	19	1	
0.06158	607	232	104	235	0	2	19	1	
0.06159	607	232	104	235	0	2	19	1	
0.0616	607	232	104	235	0	2	19	1	
0.06161	608	232	104	236	0	3	19	1	
0.06162	608	232	104	236	0	3	19	1	
0.06163	608	232	104	236	0	3	19	1	
0.06164	608	232	104	236	0	3	19	1	
0.06165	608	232	104	236	0	3	19	1	
0.06166	609	231	105	235	0	3	19	1	
0.06167	609	231	105	235	0	3	19	1	
0.06168	609	231	105	235	0	3	19	1	
0.06169	609	231	105	235	0	3	19	1	
0.0617	609	231	105	235	0	3	19	1	
0.06171	609	231	105	235	0	3	19	1	
0.06172	609	231	105	235	0	3	19	1	
0.06173	609	231	105	235	0	3	19	1	
0.06174	609	231	105	235	0	3	19	1	
0.06175	609	231	105	235	0	3	19	1	
0.06176	609	231	105	235	0	3	19	1	
0.06177	609	230	105	234	0	3	18	1	
0.06178	609	230	105	234	0	3	18	1	
0.06179	609	230	105	234	0	3	18	1	
0.0618	610	229	106	233	0	3	18	1	
0.06181	610	229	106	233	0	3	18	1	
0.06182	610	229	106	233	0	3	18	1	
0.06183	610	229	106	233	0	3	18	1	
0.06184	609	229	106	232	0	3	18	0	
0.06185	609	229	106	232	0	3	18	0	
0.06186	610	229	106	233	0	4	18	0	
0.06187	610	229	106	233	0	4	18	0	
0.06188	611	228	107	232	0	4	18	0	
0.06189	611	228	107	232	0	4	18	0	
0.0619	611	228	107	232	0	4	18	0	
0.06191	611	228	107	232	0	4	18	0	
0.06192	611	228	107	232	0	4	18	0	
0.06193	611	228	107	232	0	4	18	0	
0.06194	611	228	107	232	0	4	18	0	
0.06195	611	228	107	232	0	4	18	0	
0.06196	611	229	107	233	0	4	19	0	
0.06197	611	228	108	231	0	3	19	0	
0.06198	612	229	108	233	0	4	20	0	
0.06199	612	229	108	233	0	4	20	0	
0.062	612	229	108	233	0	4	20	0	
0.06201	613	228	109	232	0	4	20	0	
0.06202	614	227	110	231	0	4	20	0	
0.06203	614	227	110	231	0	4	20	0	
0.06204	614	227	110	231	0	4	20	0	
0.06205	614	227	110	231	0	4	20	0	
0.06206	613	226	111	228	0	2	20	0	
0.06207	612	226	111	227	0	1	20	0	
0.06208	612	227	111	228	0	1	21	0	
0.06209	612	227	111	228	0	1	21	0	
0.0621	612	227	111	228	0	1	21	0	
0.06211	612	227	111	228	0	1	21	0	
0.06212	612	227	111	228	0	1	21	0	
0.06213	611	227	111	227	0	0	21	0	
0.06214	611	227	111	227	0	0	21	0	
0.06215	610	228	110	228	0	0	21	0	
0.06216	610	228	110	228	0	0	21	0	
0.06217	610	228	110	228	0	0	21	0	
0.06218	610	228	110	228	0	0	21	0	
0.06219	610	228	110	228	0	0	21	0	
0.0622	610	228	110	228	0	0	21	0	
0.06221	610	228	110	228	0	0	21	0	
0.06222	610	228	110	228	0	0	21	0	
0.06223	610	228	110	228	0	0	21	0	
0.06224	610	228	110	228	0	0	21	0	
0.06225	610	228	110	228	0	0	21	0	
0.06226	610	228	110	228	0	0	21	0	
0.06227	610	228	110	228	0	0	21	0	
0.06228	610	228	110	228	0	0	21	0	
0.06229	610	228	110	228	0	0	21	0	
0.0623	611	227	111	227	0	0	21	0	
0.06231	611	227	111	227	0	0	21	0	
0.06232	611	227	111	227	0	0	21	0	
0.06233	611	227	111	227	0	0	21	0	
0.06234	611	227	111	227	0	0	21	0	
0.06235	611	227	111	227	0	0	21	0	
0.06236	611	227	111	227	0	0	21	0	
0.06237	611	228	111	228	1	0	21	0	
0.06238	611	228	111	228	1	0	21	0	
0.06239	610	229	110	229	1	0	21	0	
0.0624	610	230	110	230	2	0	21	0	
0.06241	610	230	110	230	2	0	21	0	
0.06242	610	230	110	230	2	0	21	0	
0.06243	610	230	110	230	2	0	21	0	
0.06244	610	230	110	230	2	0	21	0	
0.06245	610	230	110	230	2	0	21	0	
0.06246	610	231	110	231	2	0	22	0	
0.06247	610	231	110	231	2	0	22	0	
0.06248	610	231	110	231	2	0	22	0	
0.06249	610	230	110	230	2	0	21	0	
0.0625	610	230	110	230	2	0	21	0	
0.06251	610	230	110	230	2	0	21	0	
0.06252	609	231	109	231	2	0	21	0	
0.06253	609	230	109	230	2	0	20	0	
0.06254	609	230	109	230	2	0	20	0	
0.06255	609	230	109	230	2	0	20	0	
0.06256	609	230	109	230	2	0	20	0	
0.06257	608	231	108	231	2	0	20	0	
0.06258	608	231	108	231	2	0	20	0	
0.06259	608	231	108	231	2	0	20	0	
0.0626	608	231	108	231	2	0	20	0	
0.06261	608	231	108	231	2	0	20	0	
0.06262	608	231	108	231	2	0	20	0	
0.06263	608	231	108	231	2	0	20	0	
0.06264	607	232	107	232	2	0	20	0	
0.06265	606	233	106	233	2	0	20	0	
0.06266	606	233	106	233	2	0	20	0	
0.06267	606	233	106	233	2	0	20	0	
0.06268	606	233	106	233	2	0	20	0	
0.06269	606	233	106	233	2	0	20	0	
0.0627	605	234	105	234	2	0	20	0	
0.06271	604	235	104	235	2	0	20	0	
0.06272	603	236	103	236	2	0	20	0	
0.06273	603	236	103	236	2	0	20	0	
0.06274	603	236	103	236	2	0	20	0	
0.06275	603	236	103	236	2	0	20	0	
0.06276	603	237	103	237	3	0	20	0	
0.06277	603	237	103	237	3	0	20	0	
0.06278	603	237	103	237	3	0	20	0	
0.06279	603	237	103	237	3	0	20	0	
0.0628	603	237	103	237	3	0	20	0	
0.06281	603	237	103	237	2	0	20	0	
0.06282	603	237	103	237	2	0	20	0	
0.06283	603	237	103	237	2	0	20	0	
0.06284	603	237	103	237	2	0	20	0	
0.06285	603	237	103	237	2	0	20	0	
0.06286	603	236	103	236	1	0	20	0	
0.06287	603	237	103	237	2	0	20	0	
0.06288	603	237	103	237	2	0	20	0	
0.06289	603	237	103	237	2	0	20	0	
0.0629	603	237	103	237	2	0	21	0	
0.06291	603	237	103	237	2	0	21	0	
0.06292	604	237	103	238	2	0	21	1	
0.06293	604	237	103	238	2	0	21	1	
0.06294	604	237	103	238	2	0	21	1	
0.06295	604	238	102	240	2	1	21	1	
0.06296	605	238	102	241	2	2	21	1	
0.06297	605	238	102	241	2	2	21	1	
0.06298	605	238	102	241	2	2	21	1	
0.06299	605	237	102	240	2	2	20	1	
0.063	605	237	102	240	2	2	20	1	
0.06301	605	237	102	240	2	2	20	1	
0.06302	605	237	102	240	2	2	20	1	
0.06303	606	236	103	239	2	2	20	1	
0.06304	607	236	103	240	2	2	20	2	
0.06305	607	236	103	240	2	2	20	2	
0.06306	607	235	103	239	2	2	19	2	
0.06307	607	235	103	239	2	2	19	2	
0.06308	606	235	103	238	2	2	19	1	
0.06309	606	235	103	238	2	2	18	1	
0.0631	606	235	103	238	3	2	18	1	
0.06311	606	235	103	238	3	2	18	1	
0.06312	606	235	103	238	3	2	18	1	
0.06313	606	235	103	238	3	2	18	1	
0.06314	605	234	103	236	2	2	18	0	
0.06315	605	234	103	236	2	2	18	0	
0.06316	606	233	104	235	2	2	18	0	
0.06317	606	233	104	235	2	2	18	0	
0.06318	606	233	104	235	2	2	18	0	
0.06319	606	234	104	236	3	2	18	0	
0.0632	606	234	104	236	3	2	18	0	
0.06321	606	234	104	236	3	2	18	0	
0.06322	606	234	104	236	3	2	18	0	
0.06323	606	234	104	236	3	2	18	0	
0.06324	606	234	104	236	3	2	19	0	
0.06325	606	234	104	236	3	2	19	0	
0.06326	606	234	104	236	3	2	19	0	
0.06327	605	234	104	235	3	1	19	0	
0.06328	605	234	104	235	4	1	19	0	
0.06329	605	234	104	235	4	1	19	0	
0.0633	605	234	104	235	4	1	19	0	
0.06331	605	234	104	235	4	1	19	0	
0.06332	605	234	104	235	4	1	19	0	
0.06333	605	234	104	235	4	1	19	0	
0.06334	605	234	104	235	4	1	19	0	
0.06335	605	234	104	235	4	1	18	0	
0.06336	605	233	104	234	3	0	18	1	
0.06337	605	233	104	234	3	0	18	1	
0.06338	605	232	104	233	3	0	17	1	
0.06339	605	232	104	233	3	0	17	1	
0.0634	605	232	104	233	3	0	17	1	
0.06341	604	233	103	234	3	0	17	1	
0.06342	605	232	104	233	3	0	17	1	
0.06343	605	232	104	233	3	0	17	1	
0.06344	605	232	104	233	3	0	17	1	
0.06345	604	233	103	234	3	0	17	1	
0.06346	604	233	103	234	3	0	17	1	
0.06347	604	233	103	234	3	0	17	1	
0.06348	604	233	103	234	3	0	17	1	
0.06349	604	233	103	234	3	0	16	1	
0.0635	604	233	103	234	3	0	16	1	
0.06351	604	232	103	233	3	0	15	1	
0.06352	604	232	103	233	3	0	15	1	
0.06353	604	232	103	233	3	0	15	1	
0.06354	605	232	103	233	3	0	15	1	
0.06355	604	233	102	234	3	0	15	1	
0.06356	605	232	103	233	3	0	15	1	
0.06357	605	231	103	232	3	0	14	1	
0.06358	605	231	103	232	3	0	14	1	
0.06359	605	231	103	232	3	0	15	1	
0.0636	605	231	103	232	3	0	15	1	
0.06361	605	231	103	232	3	0	15	1	
0.06362	605	231	103	232	3	0	15	1	
0.06363	605	232	103	233	3	0	16	1	
0.06364	605	232	103	233	3	0	16	1	
0.06365	605	232	103	233	3	0	16	1	
0.06366	606	232	103	234	3	0	16	2	
0.06367	606	232	103	234	3	0	16	2	
0.06368	606	232	103	234	3	0	16	2	
0.06369	606	232	103	234	3	0	16	2	
0.0637	606	232	103	234	3	0	16	2	
0.06371	606	232	103	234	3	0	16	2	
0.06372	606	232	103	234	3	0	16	2	
0.06373	606	233	103	235	4	0	16	2	
0.06374	606	232	104	234	4	0	16	2	
0.06375	607	231	105	233	4	0	16	2	
0.06376	607	231	105	233	4	0	16	2	
0.06377	608	231	105	234	4	0	16	3	
0.06378	608	231	105	234	4	0	16	3	
0.06379	608	231	105	234	4	0	16	3	
0.0638	608	231	105	234	4	0	16	3	
0.06381	608	231	105	234	4	0	16	3	
0.06382	608	231	105	234	4	0	16	3	
0.06383	608	231	105	234	4	0	16	3	
0.06384	608	231	105	234	4	0	16	3	
0.06385	608	231	105	234	4	0	16	3	
0.06386	608	231	105	234	4	0	16	3	
0.06387	608	231	105	234	4	0	16	3	
0.06388	609	230	106	233	4	0	16	3	
0.06389	609	230	106	233	4	0	16	3	
0.0639	609	231	106	234	4	0	17	3	
0.06391	608	232	105	235	4	0	16	3	
0.06392	610	230	107	233	4	0	16	3	
0.06393	611	229	108	232	4	0	16	3	
0.06394	611	230	108	233	5	0	16	3	
0.06395	611	230	108	233	5	0	16	3	
0.06396	611	230	108	233	5	0	16	3	
0.06397	610	230	108	232	5	0	16	2	
0.06398	610	230	108	232	5	0	16	2	
0.06399	610	230	108	232	5	0	16	2	
0.064	610	230	108	232	5	0	16	2	
0.06401	610	230	108	232	5	0	17	2	
0.06402	610	230	108	232	5	0	17	2	
0.06403	609	231	107	233	5	0	17	2	
0.06404	610	230	108	232	5	0	17	2	
0.06405	610	230	108	232	5	0	17	2	
0.06406	610	230	108	232	5	0	17	2	
0.06407	610	230	108	232	5	0	17	2	
0.06408	610	231	108	233	5	0	18	2	
0.06409	610	231	108	233	5	0	18	2	
0.0641	610	231	108	233	5	0	18	2	
0.06411	609	231	108	232	5	0	18	1	
0.06412	609	231	108	232	5	0	18	1	
0.06413	609	231	108	232	5	0	18	1	
0.06414	609	231	108	232	5	0	18	1	
0.06415	609	231	108	232	5	0	18	1	
0.06416	609	231	108	232	5	0	18	1	
0.06417	609	231	108	232	5	0	18	1	
0.06418	609	231	108	232	5	0	18	1	
0.06419	609	231	108	232	5	0	18	1	
0.0642	608	231	107	232	4	0	19	1	
0.06421	608	231	107	232	4	0	19	1	
0.06422	608	231	107	232	4	0	19	1	
0.06423	607	231	107	231	4	0	19	0	
0.06424	608	231	107	232	4	1	19	0	
0.06425	608	230	107	231	3	1	19	0	
0.06426	608	230	107	231	3	1	19	0	
0.06427	607	230	107	230	3	0	19	0	
0.06428	607	230	107	230	3	0	19	0	
0.06429	607	230	107	230	3	0	19	0	
0.0643	607	231	107	231	3	0	20	0	
0.06431	608	230	108	230	3	0	20	0	
0.06432	608	230	108	230	3	0	20	0	
0.06433	608	230	108	230	3	0	20	0	
0.06434	608	230	108	230	3	0	20	0	
0.06435	608	229	108	229	3	0	19	0	
0.06436	608	229	108	229	3	0	19	0	
0.06437	608	229	108	229	3	0	19	0	
0.06438	608	229	108	229	4	0	19	0	
0.06439	608	229	108	229	4	0	19	0	
0.0644	608	229	108	229	4	0	19	0	
0.06441	607	230	107	230	4	0	19	0	
0.06442	607	230	107	230	4	0	19	0	
0.06443	607	230	107	230	4	0	19	0	
0.06444	607	230	107	230	4	0	19	0	
0.06445	607	230	107	230	4	0	19	0	
0.06446	607	230	107	230	4	0	19	0	
0.06447	607	230	107	230	4	0	19	0	
0.06448	607	230	107	230	4	0	19	0	
0.06449	607	230	107	230	4	0	19	0	
0.0645	607	230	107	230	4	0	19	0	
0.06451	608	229	108	229	4	0	19	0	
0.06452	608	229	108	229	4	0	19	0	
0.06453	608	229	108	229	4	0	19	0	
0.06454	609	229	108	230	4	0	19	1	
0.06455	609	229	108	230	4	0	19	1	
0.06456	609	228	108	229	4	0	18	1	
0.06457	609	228	108	229	4	0	18	1	
0.06458	609	228	108	229	4	0	18	1	
0.06459	609	228	108	229	4	0	18	1	
0.0646	609	228	108	229	4	0	18	1	
0.06461	608	230	107	231	4	0	19	1	
0.06462	608	230	107	231	4	0	19	1	
0.06463	608	230	107	231	4	0	19	1	
0.06464	608	230	107	231	4	0	19	1	
0.06465	608	230	107	231	4	0	19	1	
0.06466	608	230	107	231	4	0	19	1	
0.06467	608	230	107	231	4	0	19	1	
0.06468	608	230	107	231	4	0	19	1	
0.06469	608	230	107	231	4	0	19	1	
0.0647	608	230	107	231	4	0	19	1	
0.06471	608	230	107	231	4	0	19	1	
0.06472	608	230	107	231	4	0	19	1	
0.06473	608	230	107	231	4	0	19	1	
0.06474	608	230	107	231	4	0	19	1	
0.06475	608	230	107	231	4	0	19	1	
0.06476	608	230	107	231	4	0	19	1	
0.06477	608	230	107	231	4	0	19	1	
0.06478	608	230	107	231	4	0	19	1	
0.06479	608	230	107	231	4	0	19	1	
0.0648	608	230	107	231	4	0	19	1	
0.06481	609	230	107	232	4	0	19	2	
0.06482	609	229	107	231	3	0	19	2	
0.06483	609	229	107	231	3	0	18	2	
0.06484	609	229	107	231	3	0	18	2	
0.06485	609	229	107	231	3	0	18	2	
0.06486	610	228	107	230	3	0	18	2	
0.06487	610	228	107	230	3	0	18	2	
0.06488	610	228	107	230	3	0	17	2	
0.06489	610	228	107	230	3	0	17	2	
0.0649	610	228	107	230	3	0	17	2	
0.06491	610	228	107	230	3	0	17	2	
0.06492	610	228	107	230	3	0	17	2	
0.06493	610	228	107	230	3	0	17	2	
0.06494	610	228	107	230	3	0	17	2	
0.06495	610	228	107	230	3	0	17	2	
0.06496	610	228	107	230	3	0	17	2	
0.06497	609	229	106	231	3	0	17	2	
0.06498	609	229	106	231	3	0	17	2	
0.06499	609	229	107	230	3	0	18	1	
0.065	609	229	107	230	3	0	18	1	
0.06501	609	229	107	230	3	0	18	1	
0.06502	609	230	107	231	3	0	19	1	
0.06503	609	230	107	231	3	0	19	1	
0.06504	610	230	107	232	3	1	19	1	
0.06505	610	230	107	232	3	1	19	1	
0.06506	610	230	107	232	3	1	19	1	
0.06507	610	230	107	232	3	1	19	1	
0.06508	609	231	106	233	3	1	19	1	
0.06509	609	232	106	234	4	1	19	1	
0.0651	609	232	106	234	4	1	19	1	
0.06511	609	232	106	234	4	1	19	1	
0.06512	609	232	106	234	4	1	19	1	
0.06513	609	234	106	236	4	1	21	1	
0.06514	610	233	107	235	4	1	21	1	
0.06515	610	233	107	235	4	1	21	1	
0.06516	610	233	107	235	4	1	21	1	
0.06517	610	233	107	235	4	1	21	1	
0.06518	610	233	107	235	4	1	21	1	
0.06519	611	233	107	236	4	2	21	1	
0.0652	611	233	107	236	4	2	21	1	
0.06521	611	233	107	236	4	2	21	1	
0.06522	611	233	107	236	4	2	22	1	
0.06523	611	233	107	236	4	2	22	1	
0.06524	611	233	107	236	4	2	22	1	
0.06525	610	233	107	235	4	1	22	1	
0.06526	610	233	107	235	4	1	22	1	
0.06527	610	232	107	234	3	1	22	1	
0.06528	610	233	107	235	3	1	23	1	
0.06529	610	233	107	235	3	1	23	1	
0.0653	610	233	107	235	3	1	23	1	
0.06531	610	233	107	235	3	1	23	1	
0.06532	610	233	107	235	3	1	23	1	
0.06533	611	232	108	234	3	1	23	1	
0.06534	611	232	108	234	3	1	23	1	
0.06535	611	232	108	234	3	1	23	1	
0.06536	610	234	107	236	3	1	24	1	
0.06537	610	234	107	236	2	1	24	1	
0.06538	610	234	107	236	2	1	24	1	
0.06539	609	234	107	235	2	0	24	1	
0.0654	608	234	106	235	1	0	24	1	
0.06541	608	234	106	235	1	0	24	1	
0.06542	609	233	107	234	1	0	24	1	
0.06543	609	233	107	234	1	0	24	1	
0.06544	609	234	107	235	1	0	25	1	
0.06545	609	234	107	235	1	0	25	1	
0.06546	609	234	107	235	1	0	25	1	
0.06547	609	234	107	235	1	0	25	1	
0.06548	609	234	107	235	1	0	25	1	
0.06549	609	234	107	235	1	0	25	1	
0.0655	609	234	107	235	1	0	25	1	
0.06551	610	233	108	234	1	0	25	1	
0.06552	610	233	108	234	1	0	25	1	
0.06553	609	233	108	234	1	0	25	1	
0.06554	609	233	108	234	1	0	25	1	
0.06555	609	233	108	234	1	0	25	1	
0.06556	609	233	108	234	1	0	25	1	
0.06557	609	233	108	234	1	0	25	1	
0.06558	609	233	108	234	1	0	25	1	
0.06559	609	233	108	234	1	0	25	1	
0.0656	609	233	108	234	1	0	25	1	
0.06561	609	233	108	234	1	0	25	1	
0.06562	609	233	108	234	1	0	25	1	
0.06563	608	233	108	233	1	0	25	0	
0.06564	608	233	108	233	1	0	25	0	
0.06565	608	233	108	233	1	0	25	0	
0.06566	608	233	108	233	1	0	25	0	
0.06567	608	233	108	233	1	0	25	0	
0.06568	608	233	108	233	1	0	25	0	
0.06569	608	233	108	233	1	0	25	0	
0.0657	608	233	108	233	1	0	25	0	
0.06571	608	233	108	233	1	0	25	0	
0.06572	609	233	108	234	1	1	25	0	
0.06573	609	233	108	234	1	1	25	0	
0.06574	609	233	108	234	1	1	25	0	
0.06575	609	233	108	234	1	1	25	0	
0.06576	609	234	108	235	2	1	25	0	
0.06577	609	234	108	235	2	1	25	0	
0.06578	609	234	108	235	2	1	25	0	
0.06579	609	234	108	235	2	1	25	0	
0.0658	611	232	110	233	2	1	25	0	
0.06581	611	231	110	232	1	1	25	0	
0.06582	611	231	110	232	1	1	25	0	
0.06583	611	231	110	232	1	1	25	0	
0.06584	611	231	110	232	1	1	26	0	
0.06585	611	231	110	232	1	1	26	0	
0.06586	611	231	110	232	1	1	26	0	
0.06587	611	231	110	232	1	1	26	0	
0.06588	612	230	111	231	1	1	26	0	
0.06589	612	230	111	231	1	1	26	0	
0.0659	611	231	110	232	1	1	26	0	
0.06591	612	230	111	231	1	1	26	0	
0.06592	612	229	111	230	1	1	25	0	
0.06593	612	229	111	230	1	1	25	0	
0.06594	612	229	111	230	1	1	25	0	
0.06595	612	229	111	230	1	1	25	0	
0.06596	612	226	112	226	1	0	23	0	
0.06597	612	226	112	226	1	0	23	0	
0.06598	611	227	111	227	1	0	23	0	
0.06599	612	229	111	230	1	1	25	0	
0.066	612	229	111	230	1	1	25	0	
0.06601	612	229	111	230	1	1	25	0	
0.06602	612	229	111	230	1	1	25	0	
0.06603	612	229	111	230	1	1	25	0	
0.06604	611	229	110	230	1	1	24	0	
0.06605	611	229	110	230	1	1	24	0	
0.06606	611	229	110	230	1	1	24	0	
0.06607	611	229	110	230	1	1	24	0	
0.06608	612	228	111	229	1	1	24	0	
0.06609	612	228	111	229	1	1	24	0	
0.0661	612	228	111	229	1	1	24	0	
0.06611	612	228	111	229	1	1	24	0	
0.06612	611	229	110	230	1	1	24	0	
0.06613	611	229	110	230	1	1	24	0	
0.06614	612	228	111	229	1	1	24	0	
0.06615	612	228	111	229	1	1	24	0	
0.06616	611	228	111	228	1	0	24	0	
0.06617	611	228	111	228	1	0	24	0	
0.06618	611	228	111	228	1	0	24	0	
0.06619	611	228	111	228	1	0	24	0	
0.0662	611	228	111	228	1	0	24	0	
0.06621	611	228	111	228	1	0	24	0	
0.06622	611	228	111	228	1	0	24	0	
0.06623	612	227	112	227	1	0	24	0	
0.06624	612	227	112	227	1	0	24	0	
0.06625	611	228	111	228	1	0	24	0	
0.06626	612	228	111	229	1	1	24	0	
0.06627	612	227	111	228	1	1	23	0	
0.06628	612	227	111	228	1	1	23	0	
0.06629	612	227	111	228	1	1	23	0	
0.0663	614	227	112	229	2	1	23	1	
0.06631	614	227	112	229	2	1	23	1	
0.06632	614	227	112	229	2	1	23	1	
0.06633	614	227	112	229	2	1	23	1	
0.06634	614	227	112	229	2	1	23	1	
0.06635	614	227	112	229	1	1	23	1	
0.06636	614	227	112	229	1	1	23	1	
0.06637	614	226	112	228	1	1	22	1	
0.06638	614	226	112	228	1	1	22	1	
0.06639	614	226	112	228	1	1	22	1	
0.0664	614	226	112	228	0	1	22	1	
0.06641	615	225	113	227	0	1	22	1	
0.06642	615	226	113	228	1	1	22	1	
0.06643	615	226	113	228	1	1	22	1	
0.06644	615	225	113	227	1	1	21	1	
0.06645	614	225	113	226	1	1	21	0	
0.06646	614	225	113	226	1	1	21	0	
0.06647	614	225	113	226	1	1	21	0	
0.06648	615	224	114	225	1	1	21	0	
0.06649	615	224	114	225	1	1	21	0	
0.0665	615	224	114	225	1	1	21	0	
0.06651	615	224	114	225	1	1	21	0	
0.06652	615	224	114	225	1	1	21	0	
0.06653	615	224	114	225	1	1	21	0	
0.06654	615	224	114	225	1	1	21	0	
0.06655	615	224	114	225	1	1	21	0	
0.06656	615	224	114	225	1	1	21	0	
0.06657	614	224	113	225	1	1	20	0	
0.06658	614	224	113	225	1	1	20	0	
0.06659	614	224	113	225	1	1	20	0	
0.0666	614	224	113	225	1	1	20	0	
0.06661	614	224	113	225	1	1	20	0	
0.06662	614	224	113	225	1	1	20	0	
0.06663	614	224	113	225	1	1	20	0	
0.06664	614	224	113	225	1	1	20	0	
0.06665	614	224	113	225	1	1	20	0	
0.06666	614	224	113	225	1	1	20	0	
0.06667	614	224	113	225	1	1	20	0	
0.06668	614	224	113	225	1	1	20	0	
0.06669	614	224	113	225	1	1	20	0	
0.0667	614	224	113	225	1	1	20	0	
0.06671	614	224	113	225	1	1	20	0	
0.06672	614	222	113	223	0	1	19	0	
0.06673	614	222	113	223	0	1	19	0	
0.06674	614	222	113	223	0	1	19	0	
0.06675	615	221	114	222	0	1	19	0	
0.06676	615	222	114	223	0	1	20	0	
0.06677	615	223	114	224	1	1	20	0	
0.06678	615	223	114	224	1	1	20	0	
0.06679	615	223	114	224	1	1	20	0	
0.0668	615	223	114	224	1	1	20	0	
0.06681	615	223	114	224	1	1	20	0	
0.06682	615	223	114	224	1	1	20	0	
0.06683	616	223	114	225	1	2	20	0	
0.06684	616	223	114	225	1	2	20	0	
0.06685	616	222	115	223	1	1	20	0	
0.06686	616	222	115	223	1	1	20	0	
0.06687	616	222	115	223	1	1	20	0	
0.06688	616	222	115	223	1	1	20	0	
0.06689	617	222	115	224	1	1	20	1	
0.0669	617	222	115	224	1	1	20	1	
0.06691	617	222	115	224	1	1	20	1	
0.06692	617	222	115	224	1	1	20	1	
0.06693	617	222	115	224	1	1	20	1	
0.06694	617	222	115	224	1	1	20	1	
0.06695	617	222	115	224	1	1	20	1	
0.06696	618	222	115	225	1	2	20	1	
0.06697	618	222	115	225	1	2	20	1	
0.06698	619	221	116	224	1	2	20	1	
0.06699	620	220	117	223	1	2	20	1	
0.067	620	220	117	223	1	2	20	1	
0.06701	620	220	117	223	1	2	20	1	
0.06702	620	220	117	223	1	2	20	1	
0.06703	620	220	117	223	1	2	20	1	
0.06704	619	220	116	223	1	2	19	1	
0.06705	618	221	115	224	1	2	19	1	
0.06706	618	221	115	224	1	2	19	1	
0.06707	618	221	115	224	1	2	19	1	
0.06708	617	222	114	225	1	2	19	1	
0.06709	615	223	113	225	1	2	19	0	
0.0671	615	223	113	225	1	2	19	0	
0.06711	615	223	113	225	1	2	19	0	
0.06712	615	223	113	225	1	2	19	0	
0.06713	615	223	113	225	1	2	19	0	
0.06714	615	223	113	225	1	2	19	0	
0.06715	615	223	113	225	1	2	19	0	
0.06716	615	223	113	225	1	2	19	0	
0.06717	615	223	113	225	1	2	19	0	
0.06718	615	225	113	227	2	2	20	0	
0.06719	615	225	113	227	2	2	20	0	
0.0672	614	225	113	226	2	1	20	0	
0.06721	615	224	114	225	2	1	20	0	
0.06722	614	224	113	225	2	1	19	0	
0.06723	614	224	113	225	2	1	19	0	
0.06724	614	224	113	225	2	1	19	0	
0.06725	614	224	113	225	2	1	19	0	
0.06726	614	224	113	225	2	1	19	0	
0.06727	614	224	113	225	2	1	19	0	
0.06728	614	223	113	224	2	1	18	0	
0.06729	614	224	113	225	2	1	19	0	
0.0673	615	223	114	224	2	1	19	0	
0.06731	615	223	114	224	2	1	19	0	
0.06732	615	223	114	224	2	1	19	0	
0.06733	615	223	114	224	2	1	19	0	
0.06734	615	223	114	224	2	1	19	0	
0.06735	615	221	114	222	2	1	17	0	
0.06736	615	221	114	222	2	1	17	0	
0.06737	614	222	113	223	2	1	17	0	
0.06738	614	222	113	223	2	1	17	0	
0.06739	614	222	113	223	2	1	17	0	
0.0674	614	222	113	223	2	1	17	0	
0.06741	614	222	113	223	2	1	17	0	
0.06742	614	222	113	223	2	1	17	0	
0.06743	614	222	113	223	2	1	17	0	
0.06744	614	223	113	224	3	1	17	0	
0.06745	614	223	113	224	3	1	17	0	
0.06746	614	222	113	223	2	1	17	0	
0.06747	614	222	113	223	2	1	17	0	
0.06748	614	222	113	223	2	1	17	0	
0.06749	614	222	113	223	2	1	17	0	
0.0675	614	222	113	223	2	1	17	0	
0.06751	614	222	113	223	2	1	17	0	
0.06752	614	222	113	223	2	1	17	0	
0.06753	614	222	113	223	2	1	17	0	
0.06754	615	221	114	222	2	1	17	0	
